Row_no,No,Showing_time,Mode,Font_size,Font_color,Created_time,Converted_time,Time_interval,Danmaku_pool,RowID,user_id_encrypt,Barrages_original,Barrages_simplified,VideoID
65,,152.14300,1,25,16777215,1582988695,2020-02-29 09:04:55,646,0,29279660395200517,28bf2bb0,开卷都不会啊,,91101531
66,,184.46800,1,25,16777215,1582988767,2020-02-29 09:06:07,646,0,29279698531909635,3a718927,口罩有点小啊？？？？？,,91101531
67,,190.93700,1,25,16777215,1582988774,2020-02-29 09:06:14,646,0,29279701748416515,a4e4f155,日常六亲不认的步伐哈哈嗝,,91101531
68,,76.99300,1,25,15138834,1582989089,2020-02-29 09:11:29,646,0,29279866990362627,d9e852f3,.....,,91101531
69,,86.17200,1,25,15138834,1582989118,2020-02-29 09:11:58,646,0,29279882398662663,d9e852f3,12萬人天呐 ,,91101531
70,,119.83300,1,25,16777215,1582989163,2020-02-29 09:12:43,646,0,29279905923465223,81428a9a,或许日本医院没有那么多资源,,91101531
71,,319.94800,1,25,16777215,1582989227,2020-02-29 09:13:47,646,0,29279939494674439,be842b6d,制度自信,,91101531
72,,279.80400,1,25,16777215,1582989229,2020-02-29 09:13:49,646,0,29279940303650819,5f6ab5c4,口罩反了，而且把带里面那层带在外面还不如不戴，更容易吸引细菌这种,,91101531
73,,1.29300,1,25,16707842,1582989378,2020-02-29 09:16:18,646,0,29280018797428807,fdbc856,咦，日本不是超能力者遍布的国家吗？原来真实情况是这样,,91101531
74,,187.71200,1,25,16777215,1582989546,2020-02-29 09:19:06,646,0,29280106925522951,fc062533,戴反了,,91101531
75,,331.25300,1,25,16777215,1582989565,2020-02-29 09:19:25,646,0,29280116553547779,fc94db04,下次一定,,91101531
76,,335.86100,1,25,16777215,1582989574,2020-02-29 09:19:34,646,0,29280121222856707,fc94db04,下次一定,,91101531
77,,87.34500,1,25,16777215,1582989622,2020-02-29 09:20:22,646,0,29280146523947015,fc69780a,wow！忘记了？,,91101531
78,,140.72000,1,25,16777215,1582989675,2020-02-29 09:21:15,646,0,29280174503624707,fc69780a,日本和韩国都挺牛,,91101531
79,,315.41300,1,25,16707842,1582989754,2020-02-29 09:22:34,646,0,29280215802839045,fdbc856,但是目前日本街上比中国街上危险的多,,91101531
80,,238.09900,1,25,16777215,1582989775,2020-02-29 09:22:55,646,0,29280226634104837,fc69780a,可能日本的口罩就是这样吧别说小姐姐戴反了,,91101531
81,,41.13500,1,25,16777215,1582989920,2020-02-29 09:25:20,646,0,29280302954184707,732b9db9,快点回来吧！！,,91101531
82,,65.24700,1,25,16777215,1582989940,2020-02-29 09:25:40,646,0,29280313507053573,f7b12d14,这拍摄角度看起来好累啊,,91101531
83,,80.65300,1,25,16777215,1582990037,2020-02-29 09:27:17,646,0,29280363892703239,41e82521,日本真的好不靠谱啊,,91101531
84,,113.18300,1,25,16777215,1582990069,2020-02-29 09:27:49,646,0,29280380953034823,41e82521,？？？？？？？？？,,91101531
85,,280.52200,1,25,15138834,1582990088,2020-02-29 09:28:08,646,0,29280390680150023,a553ced1,不只是日本，全世界也只有中国做得到说封城就封城，十几亿人一条心共度难关,,91101531
86,,142.81800,5,25,16646914,1582990099,2020-02-29 09:28:19,646,0,29280396475105287,41e82521,太不靠谱了,,91101531
87,,172.91500,1,25,16777215,1582990104,2020-02-29 09:28:24,646,0,29280399173615621,51a50b41,点赞！,,91101531
88,,214.29700,1,25,16777215,1582990112,2020-02-29 09:28:32,646,0,29280403589169157,732b9db9,我觉得没反啊？,,91101531
89,,153.91300,1,25,16777215,1582990151,2020-02-29 09:29:11,646,0,29280423867580421,8344f30c,因为美国是真的流感也死了很多人,,91101531
90,,112.01200,1,25,16707842,1582990352,2020-02-29 09:32:32,646,0,29280529324965893,e60bec6d,中国成功让世界以为新冠病毒不严重,,91101531
91,,234.41000,1,25,16777215,1582990398,2020-02-29 09:33:18,646,0,29280553353084933,6fcbf989,上香,,91101531
92,,203.62400,1,25,16777215,1582990421,2020-02-29 09:33:41,646,0,29280565641347075,bd133ac0,因为我们应对太及时了没出现骇人听闻得消息 所以他们觉得没什么,,91101531
93,,26.72100,1,25,16777215,1582990536,2020-02-29 09:35:36,646,0,29280625884135431,52a8dbeb,说回来的又是什么心态，现在真么严重又不知道有没有被感染,,91101531
94,,233.63200,1,25,16777215,1582990619,2020-02-29 09:36:59,646,0,29280669482876931,502129ea,太难了,,91101531
95,,320.62900,1,25,16777215,1582990722,2020-02-29 09:38:42,646,0,29280723544834119,502129ea,嗯 还是原地不动是上策,,91101531
96,,124.87700,1,25,16777215,1582990873,2020-02-29 09:41:13,646,0,29280802226831363,ae0713ff,神奇的国度,,91101531
97,,320.95800,1,25,16765698,1582991025,2020-02-29 09:43:45,646,0,29280882223218691,826fe54a,红字真相了,,91101531
98,,230.64500,1,25,16777215,1582991028,2020-02-29 09:43:48,646,0,29280883887308807,a4a178f2,没反,,91101531
99,,251.35400,1,25,16777215,1582991049,2020-02-29 09:44:09,646,0,29280894727487493,a4a178f2,金属条在外面没看见?,,91101531
100,,128.74000,1,25,16777215,1582991055,2020-02-29 09:44:15,646,0,29280897609498627,f5a32142,？？？？？十大人类迷惑行为之一,,91101531
101,,233.03700,1,25,16777215,1582991066,2020-02-29 09:44:26,646,0,29280903386628103,8da0364b,你是个意外,,91101531
102,,171.40000,1,25,16777215,1582991179,2020-02-29 09:46:19,646,0,29280962884927491,f5a32142,裸祭日本的节日，就光着的那种（￢㉨￢）  （女的不参加）,,91101531
103,,239.03800,1,25,16777215,1582991264,2020-02-29 09:47:44,646,0,29281007362375685,fa700444,哈哈哈哈哈哈哈哈哈哈哈,,91101531
104,,163.95200,1,25,16777215,1582991353,2020-02-29 09:49:13,646,0,29281054127816707,87a0e658,傻了都,,91101531
105,,21.81300,1,25,16777215,1582991760,2020-02-29 09:56:00,646,0,29281267379863557,7460c987,胡建小姐姐加油,,91101531
106,,300.27200,1,25,16777215,1582991769,2020-02-29 09:56:09,646,0,29281272339103751,dfd199c6,奥运会？,,91101531
107,,258.05800,1,25,16777215,1582991808,2020-02-29 09:56:48,646,0,29281292865503239,8b810d8,只是狗身上检查出来，并没有确定会传染给人好吗？,,91101531
108,,283.16400,1,25,16777215,1582991824,2020-02-29 09:57:04,646,0,29281300822097925,fc100046,你的头发咋啦,,91101531
109,,339.41600,1,25,16777215,1582992134,2020-02-29 10:02:14,646,0,29281463414292487,baf91358,下次一定,,91101531
110,,78.61700,1,25,16777215,1582992151,2020-02-29 10:02:31,646,0,29281472319324167,fbaee2fe,日本人认为致死率不高不可怕,,91101531
111,,202.02400,1,25,16777215,1582992167,2020-02-29 10:02:47,646,0,29281480915025925,3c422631,戴反了，浅色对内,,91101531
112,,16.57300,1,25,16777215,1582992215,2020-02-29 10:03:35,646,0,29281506239184901,51977b66,还是回来好,,91101531
113,,133.67300,1,25,16777215,1582992585,2020-02-29 10:09:45,646,0,29281700167548935,40f5567e,美国还不是啊,,91101531
114,,128.60800,1,25,16777215,1582992746,2020-02-29 10:12:26,646,0,29281784360861701,4298811,？？？？？？？？,,91101531
115,,314.55000,1,25,16777215,1582993112,2020-02-29 10:18:32,646,0,29281976451072005,ca95083c,感染了，回来还有的治，不回来感染了只能等那个什么了,,91101531
116,,95.60100,1,25,16777215,1582993148,2020-02-29 10:19:08,646,0,29281995120967683,ebffae02,+--+,,91101531
117,,275.47400,1,25,16777215,1582993315,2020-02-29 10:21:55,646,0,29282082882060295,66cbf404,wtm公共厕所都要口罩,,91101531
118,,125.95000,1,25,16777215,1582993320,2020-02-29 10:22:00,646,0,29282085143314435,3682651,666,,91101531
119,,133.40100,1,25,16777215,1582993327,2020-02-29 10:22:07,646,0,29282089038249991,3682651,666666,,91101531
120,,185.18000,1,25,16777215,1582993342,2020-02-29 10:22:22,646,0,29282096789323779,d69ca699,来了来了，就是这个女人，就是这个动作，一见钟情,,91101531
121,,235.91100,1,25,16777215,1582993429,2020-02-29 10:23:49,646,0,29282142771478533,3682651,哈哈哈,,91101531
122,,135.92300,1,25,16777215,1582993455,2020-02-29 10:24:15,646,0,29282156025479173,72afd270,还有韩国,,91101531
123,,197.04300,1,25,16777215,1582993555,2020-02-29 10:25:55,646,0,29282208369868805,60fbb5db,大叔:姑娘你口罩戴反了！,,91101531
124,,23.51000,1,25,16777215,1582993604,2020-02-29 10:26:44,646,0,29282234453721095,d6fb4b8b,千万别回来,,91101531
125,,94.71100,1,25,16777215,1582993703,2020-02-29 10:28:23,646,0,29282286232403975,d6fb4b8b,奥运啊,,91101531
126,,340.00000,1,25,16777215,1582993715,2020-02-29 10:28:35,646,0,29282292240220167,8679b9f1,你也被慢节奏传染了,,91101531
127,,209.50600,1,25,16777215,1582993832,2020-02-29 10:30:32,646,0,29282353964122119,df98477,怎么可能反？动点脑子好吗，都这时候了,,91101531
128,,271.08800,1,25,16777215,1582993879,2020-02-29 10:31:19,646,0,29282378676961287,d6fb4b8b,你们是生活在哪？这样的清洁度哪个城市没有？,,91101531
129,,238.43500,1,25,16777215,1582993895,2020-02-29 10:31:35,646,0,29282387058229255,78008969,反了……你这戴了有毛用,,91101531
130,,291.05900,1,25,16777215,1582993899,2020-02-29 10:31:39,646,0,29282389135982659,d6fb4b8b,就是奥运,,91101531
131,,187.74500,1,25,16777215,1582993914,2020-02-29 10:31:54,646,0,29282396786393091,d0b0ff15,眼睛呢,,91101531
132,,177.97300,1,25,16777215,1582994056,2020-02-29 10:34:16,646,0,29282471401488391,9faddeb5,不就是怕死吗,,91101531
133,,86.67000,1,25,16777215,1582994102,2020-02-29 10:35:02,646,0,29282495401295879,51977b66,淡妆好看,,91101531
134,,86.67000,1,25,16777215,1582994115,2020-02-29 10:35:15,646,0,29282501988974597,51977b66,淡妆好看,,91101531
135,,286.06300,1,25,16777215,1582994162,2020-02-29 10:36:02,646,0,29282526694473731,de090fde,中老年最危险,,91101531
136,,332.83100,1,25,16777215,1582994175,2020-02-29 10:36:15,646,0,29282533858869255,bfca6a48,下次一定,,91101531
137,,330.11200,4,25,15138834,1582994233,2020-02-29 10:37:13,646,0,29282564027449347,93e08257,上次给了,,91101531
138,,330.11400,1,25,16777215,1582994241,2020-02-29 10:37:21,646,0,29282568111652867,f2f54338,好啦好啦给你啦,,91101531
139,,80.84300,1,25,16777215,1582994482,2020-02-29 10:41:22,646,0,29282694372261891,798fa63,？,,91101531
140,,100.17300,1,25,16777215,1582994501,2020-02-29 10:41:41,646,0,29282704518807557,798fa63,？？？,,91101531
141,,128.52700,1,25,16777215,1582994532,2020-02-29 10:42:12,646,0,29282720984072195,798fa63,？,,91101531
142,,327.72100,1,25,16707842,1582994640,2020-02-29 10:44:00,646,0,29282777334546437,38b0546e,不要,,91101531
143,,99.81300,1,25,16777215,1582994654,2020-02-29 10:44:14,646,0,29282784687161411,bad9bce3,中国才几万人吧,,91101531
144,,338.11200,1,25,15138834,1582994842,2020-02-29 10:47:22,646,0,29282883426844677,d7f90c3e,下次一定，次一定，一定，定,,91101531
145,,102.28900,1,25,16777215,1582994878,2020-02-29 10:47:58,646,0,29282902423371781,cc8a8c00,15秒就会感染上,,91101531
146,,335.56700,1,25,16777215,1582994883,2020-02-29 10:48:03,646,0,29282904654217223,73a83bcb,下次一定,,91101531
147,,245.36900,1,25,16777215,1582994942,2020-02-29 10:49:02,646,0,29282935829430277,86b660ed,哈哈哈哈哈哈哈哈哈哈哈,,91101531
148,,234.33800,1,25,16777215,1582995010,2020-02-29 10:50:10,646,0,29282971621523459,cc8a8c00,戴口罩可能是花粉过敏,,91101531
149,,14.59800,1,25,16777215,1582995012,2020-02-29 10:50:12,646,0,29282972427354115,f423d729,纳豆尽然这么多粉丝,,91101531
150,,207.38300,1,25,16777215,1582995012,2020-02-29 10:50:12,646,0,29282972554756099,e6c6de19,66666,,91101531
151,,218.13200,5,25,16777215,1582995078,2020-02-29 10:51:18,646,0,29283007080693767,3074eca6,哪个单位的？不戴口罩还想进来（滑稽）,,91101531
152,,71.01300,1,25,16777215,1582995518,2020-02-29 10:58:38,646,0,29283237816696839,94428a77,美女,,91101531
153,,185.51400,1,25,16777215,1582995672,2020-02-29 11:01:12,646,0,29283318452191237,ff18fda2,这是走出了妖娆、妩媚的步伐！！！,,91101531
154,,336.14500,1,25,16777215,1582995807,2020-02-29 11:03:27,646,0,29283389394124807,3602311f,下次一定,,91101531
155,,339.22500,1,25,16777215,1582995816,2020-02-29 11:03:36,646,0,29283394160427011,3602311f,下次一定,,91101531
156,,90.29500,1,25,16777215,1582995967,2020-02-29 11:06:07,646,0,29283473118724103,a8b728dd,？？？,,91101531
157,,299.40800,1,25,16777215,1582995984,2020-02-29 11:06:24,646,0,29283482148536325,295beb17,制度优势,,91101531
158,,318.49900,1,25,16777215,1582996035,2020-02-29 11:07:15,646,0,29283508945420359,311cc13c,处理方式能是一样的吗,,91101531
159,,130.63300,1,25,16777215,1582996169,2020-02-29 11:09:29,646,0,29283578892779527,e9a84a5d,美国人也不急,,91101531
160,,306.95100,1,25,16777215,1582996186,2020-02-29 11:09:46,646,0,29283588120248325,12926eb9,抓紧回国吧，国内有医疗资源和经验，别怕路上感染,,91101531
161,,185.33200,1,25,16777215,1582996212,2020-02-29 11:10:12,646,0,29283601532583943,bd50546d,戴反了,,91101531
162,,172.93800,1,25,16777215,1582996219,2020-02-29 11:10:19,646,0,29283605413363717,60812577,点赞,,91101531
163,,184.88200,1,25,16777215,1582996407,2020-02-29 11:13:27,646,0,29283703757733895,5aa16707,稀（西）命,,91101531
164,,82.29000,1,25,16777215,1582996443,2020-02-29 11:14:03,646,0,29283722920460291,1a1a4fa6,活着不好吗,,91101531
165,,226.17700,1,25,16777215,1582996465,2020-02-29 11:14:25,646,0,29283734166962183,fb52d632,白色向内,,91101531
166,,110.61900,1,25,16777215,1582996682,2020-02-29 11:18:02,646,0,29283848077443079,31fc7c0c,！！！,,91101531
167,,287.68800,1,25,16777215,1582996719,2020-02-29 11:18:39,646,0,29283867326676997,7b143a13,？？？？？？,,91101531
168,,146.12800,1,25,16777215,1582997151,2020-02-29 11:25:51,646,0,29284094016225285,34f70de7,美国也不急,,91101531
169,,252.89800,5,25,16707842,1582997242,2020-02-29 11:27:22,646,0,29284141764706311,2b836560,日本人不是挺爱戴黑色口罩的嘛，酷酷的那种,,91101531
170,,267.74800,5,25,16707842,1582997272,2020-02-29 11:27:52,646,0,29284157179822087,2b836560,阿婆主头发炸毛了,,91101531
171,,41.63200,1,25,16777215,1582997756,2020-02-29 11:35:56,646,0,29284410884358149,48c6ef4d,回来隔离吧,,91101531
172,,292.29700,1,25,16777215,1582997903,2020-02-29 11:38:23,646,0,29284488387231751,7421e82f,没人管的状态,,91101531
173,,312.07700,1,25,16777215,1582997940,2020-02-29 11:39:00,646,0,29284507799519235,7421e82f,在家隔离。,,91101531
174,,30.37700,1,25,16777215,1582998250,2020-02-29 11:44:10,646,0,29284670051975173,6f06450d,UP你回国了吗？能回尽量回吧，感觉日本那边真的让人不能放心啊,,91101531
175,,124.44300,1,25,16777215,1582998278,2020-02-29 11:44:38,646,0,29284685026164739,a1a2f2cb,？？？？？？,,91101531
176,,30.37700,1,25,16777215,1582998292,2020-02-29 11:44:52,646,0,29284692149665797,6f06450d,能回国尽量回吧，日本那边感觉让人没法放心啊,,91101531
177,,185.69500,1,25,16777215,1582998345,2020-02-29 11:45:45,646,0,29284719892889605,9d9ec6ec,多学我，干啥啥不行，保命第一名,,91101531
178,,188.17900,1,25,16777215,1582998873,2020-02-29 11:54:33,646,0,29284996751556611,142555fd,？？？,,91101531
179,,86.15200,1,25,16777215,1582998878,2020-02-29 11:54:38,646,0,29284999432765443,c14c1bc0,？,,91101531
180,,335.23600,1,25,16777215,1582998886,2020-02-29 11:54:46,646,0,29285003669012487,93941f02,别三连了，能回赶紧回,,91101531
181,,128.19300,1,25,16777215,1582998920,2020-02-29 11:55:20,646,0,29285021502144519,c14c1bc0,666,,91101531
182,,128.17300,1,25,16777215,1582999543,2020-02-29 12:05:43,646,0,29285347924901891,5acdb908,人类迷惑行为大赏,,91101531
183,,1.92300,1,25,16777215,1583000173,2020-02-29 12:16:13,646,0,29285678522040325,d30ba3f4,加油啊,,91101531
184,,10.20900,1,25,16777215,1583000184,2020-02-29 12:16:24,646,0,29285684248313863,d30ba3f4,回来吧,,91101531
185,,16.58100,1,25,16777215,1583000198,2020-02-29 12:16:38,646,0,29285691640774659,d30ba3f4,感觉还会继续,,91101531
186,,231.34700,1,25,16777215,1583000328,2020-02-29 12:18:48,646,0,29285759634636803,fdd7220f,忘崽夫妇哈哈哈哈,,91101531
187,,334.14200,1,25,16777215,1583000516,2020-02-29 12:21:56,646,0,29285857941782535,5be614be,下次一定,,91101531
188,,234.24600,5,25,16777215,1583000727,2020-02-29 12:25:27,646,0,29285968746381319,da86dac4,亲生的,,91101531
189,,128.05500,1,25,16777215,1583000728,2020-02-29 12:25:28,646,0,29285969098178563,9530ae6f,不不不，全世界除了中国人以外都不急,,91101531
190,,112.50800,1,25,16777215,1583001341,2020-02-29 12:35:41,646,0,29286290655019011,4eed890d,回来吧,,91101531
191,,34.07700,1,25,16777215,1583001378,2020-02-29 12:36:18,646,0,29286310027984901,c3c797d5,防fu   胡建人吗哈哈,,91101531
192,,166.29200,1,25,16777215,1583001693,2020-02-29 12:41:33,646,0,29286475395760131,64033604,日本人:韩国人都不急我急锤子,,91101531
193,,324.06700,1,25,16777215,1583001713,2020-02-29 12:41:53,646,0,29286485939191813,c27a2f7b,日本迟早要大爆发，趁不严重，赶紧回来吧,,91101531
194,,128.04100,5,25,15138834,1583001842,2020-02-29 12:44:02,646,0,29286553208487939,13870c74,韩国也不急。,,91101531
195,,287.91600,1,25,16707842,1583002110,2020-02-29 12:48:30,646,0,29286693992398855,e24de8fa,放心，中国已经停转二十天左右了,,91101531
196,,78.78500,1,25,16777215,1583002328,2020-02-29 12:52:08,646,0,29286807988338691,bd642afa,？？？？？？？？？,,91101531
197,,144.35200,1,25,16777215,1583002807,2020-02-29 13:00:07,646,0,29287059286392837,e1bc7e7b,那你倒是回来啊？不回来还待那干嘛,,91101531
198,,135.83100,1,25,16777215,1583002919,2020-02-29 13:01:59,646,0,29287118224752643,706b3322,日本在堵中国很快有疫苗,,91101531
199,,128.89400,5,25,15138834,1583004366,2020-02-29 13:26:06,646,0,29287876814962693,97320bd6,当我打出？的时候不是我有问题而是我觉得你有问题,,91101531
200,,185.09800,1,25,16777215,1583005553,2020-02-29 13:45:53,646,0,29288498743738373,448b7235,重点是口罩是保护别人的，要保护自己还需要护目镜....,,91101531
