Row_no,No,Showing_time,Mode,Font_size,Font_color,Created_time,Converted_time,Time_interval,Danmaku_pool,RowID,user_id_encrypt,Barrages_original,Barrages_simplified,VideoID
49,,18.43200,1,25,16777215,1583041130,2020-02-29 23:38:50,646,0,29307151323234309,a35fda7e,回来吧  回来只是隔离14天,,91101531
50,,189.18800,1,25,16777215,1583041163,2020-02-29 23:39:23,646,0,29307169148502023,22301d13,你带反了！！,,91101531
51,,55.81400,1,25,16777215,1583041256,2020-02-29 23:40:56,646,0,29307217547624451,be7f112c,飞机更危险,,91101531
52,,70.06900,1,25,16777215,1583041270,2020-02-29 23:41:10,646,0,29307224988844039,be7f112c,飞机更危险,,91101531
53,,85.15000,1,25,16777215,1583041282,2020-02-29 23:41:22,646,0,29307231471665159,24e2df88,？？？？？？,,91101531
54,,82.69200,1,25,16777215,1583041290,2020-02-29 23:41:30,646,0,29307235586277381,be7f112c,飞机更危险,,91101531
55,,296.46700,1,25,16777215,1583041343,2020-02-29 23:42:23,646,0,29307263102484483,d2908739,可能这个病毒不针对日本人吧,,91101531
56,,9.05100,1,25,16777215,1583041361,2020-02-29 23:42:41,646,0,29307272698527749,9ed0cf29,肥来咯,,91101531
57,,229.45100,1,25,16777215,1583041451,2020-02-29 23:44:11,646,0,29307319776968773,6dc004e0,有些小孩子不想戴的,,91101531
58,,149.98700,1,25,16777215,1583041788,2020-02-29 23:49:48,646,0,29307496380235783,18dc931a,up快买生活用品和医疗用品啥的备着啊啊啊,,91101531
59,,116.93500,1,25,16777215,1583041926,2020-02-29 23:52:06,646,0,29307568934354947,3fb66164,没人,,91101531
60,,104.93300,1,25,16777215,1583041930,2020-02-29 23:52:10,646,0,29307571253805061,c34d74af,这是想顺带解决人口老龄吗？,,91101531
61,,328.64200,1,25,16777215,1583042135,2020-02-29 23:55:35,646,0,29307678296637447,9ccf0814,下次一定,,91101531
62,,236.04500,1,25,16777215,1583042172,2020-02-29 23:56:12,646,0,29307697684283397,8b4b970e,忘崽夫妇,,91101531
63,,230.17300,1,25,16777215,1583042178,2020-02-29 23:56:18,646,0,29307701288763395,6a946e15,哈哈哈哈哈哈哈哈哈哈哈哈,,91101531
64,,16.44000,1,25,16777215,1583042381,2020-02-29 23:59:41,646,0,29307807327584327,7e8476b5,其实我觉得吧，回来吧，我们这儿还安全点,,91101531
65,,42.36000,1,25,16777215,1583042509,2020-03-01 00:01:49,647,0,29307874371960839,d576a5af,我滴妈,,91101531
66,,137.90200,1,25,16777215,1583042604,2020-03-01 00:03:24,647,0,29307924415774727,d576a5af,韩国也不急啊,,91101531
67,,293.57800,1,25,16777215,1583042718,2020-03-01 00:05:18,647,0,29307984216588291,372b3c55,资本主义国家,,91101531
68,,175.52500,1,25,16777215,1583042814,2020-03-01 00:06:54,647,0,29308034241527813,aeb60bd6,明天开工了 家里十几个口罩 都是一次性的医用口罩 用完了也不知道怎么买 ,,91101531
69,,192.70900,1,25,16777215,1583043065,2020-03-01 00:11:05,647,0,29308166064832515,362e3f22,跛行,,91101531
70,,236.13500,1,25,16777215,1583043399,2020-03-01 00:16:39,647,0,29308341094187015,ddd3a28e,恍恍惚惚哈哈哈,,91101531
71,,278.20400,1,25,16777215,1583043467,2020-03-01 00:17:47,647,0,29308377075023875,ddd3a28e,主要是大街上人也很多啊,,91101531
72,,265.44200,1,25,16777215,1583043829,2020-03-01 00:23:49,647,0,29308566509715463,62aca5f5,黑色口罩没用的材质不一样,,91101531
73,,334.10000,1,25,16777215,1583043982,2020-03-01 00:26:22,647,0,29308646915047431,97843d03,下次一定下次一定,,91101531
74,,76.52000,1,25,16777215,1583044171,2020-03-01 00:29:31,647,0,29308745789997059,e9abca97,黄金精神！,,91101531
75,,137.87500,1,25,16777215,1583044179,2020-03-01 00:29:39,647,0,29308750154694659,c6b60049,答案，就是你得了，曰本人才相信。。。。哈哈哈哈,,91101531
76,,219.27500,1,25,16777215,1583044367,2020-03-01 00:32:47,647,0,29308848828317703,c6b60049,得了吧，日本空气好的很,,91101531
77,,316.47500,1,25,16777215,1583044504,2020-03-01 00:35:04,647,0,29308920759582725,c6b60049,得了吧,,91101531
78,,333.18000,1,25,16777215,1583044512,2020-03-01 00:35:12,647,0,29308924922429445,dbd4fb0a,下次一定,,91101531
79,,34.84700,1,25,16777215,1583044589,2020-03-01 00:36:29,647,0,29308965038325763,7b3951eb,胡建人,,91101531
80,,131.47700,1,25,16777215,1583044717,2020-03-01 00:38:37,647,0,29309032051245061,7b3951eb,我大武士道怕病毒,,91101531
81,,276.86300,1,25,16777215,1583044862,2020-03-01 00:41:02,647,0,29309108144832517,7b3951eb,口罩卖光,,91101531
82,,336.21100,1,25,16777215,1583044911,2020-03-01 00:41:51,647,0,29309133673463815,d149a30b,？？？？？？？？？,,91101531
83,,179.32400,1,25,16777215,1583044960,2020-03-01 00:42:40,647,0,29309159595835395,7ca5b465,惜命，还带反了，错误的示范，大家不要学习啊。,,91101531
84,,154.59000,1,25,16777215,1583045101,2020-03-01 00:45:01,647,0,29309233668292613,6ca522c2,我开始也以为,,91101531
85,,186.23700,1,25,16777215,1583045199,2020-03-01 00:46:39,647,0,29309285132926983,f9bd9d3e,在不回来就回不来喽,,91101531
86,,115.90600,1,25,16777215,1583045400,2020-03-01 00:50:00,647,0,29309390301954053,babd4f5c,控制老龄化,,91101531
87,,209.37200,1,25,16777215,1583045512,2020-03-01 00:51:52,647,0,29309448884846595,babd4f5c,口罩带反了也没用。。。,,91101531
88,,99.35300,1,25,16777215,1583046085,2020-03-01 01:01:25,647,0,29309749333852163,97a9200f,这是去日本人口老龄化,,91101531
89,,339.48900,1,25,16777215,1583046329,2020-03-01 01:05:29,647,0,29309877371797507,170469ee,下次一定,,91101531
90,,67.95100,1,25,16777215,1583046588,2020-03-01 01:09:48,647,0,29310013046521859,a6c6fecb,中国治愈了四万多了你说要不要回国,,91101531
91,,91.59100,1,25,16777215,1583046620,2020-03-01 01:10:20,647,0,29310029998850053,a6c6fecb,过年呢吧,,91101531
92,,255.65000,1,25,16777215,1583046638,2020-03-01 01:10:38,647,0,29310039296573443,bcb6632e,吓人,,91101531
93,,250.45100,1,25,16777215,1583046802,2020-03-01 01:13:22,647,0,29310125481132037,a6c6fecb,国内哪个超市地板不干净,,91101531
94,,135.53800,1,25,16777215,1583047132,2020-03-01 01:18:52,647,0,29310298458947653,73c0dc9,日本人是经历过大风大浪的人儿,,91101531
95,,339.48900,1,25,16777215,1583047229,2020-03-01 01:20:29,647,0,29310348974096389,c26b99cc,下次一定,,91101531
96,,274.95600,1,25,16777215,1583047457,2020-03-01 01:24:17,647,0,29310468960550917,4a87ece6,钢条在外面，没带反,,91101531
97,,92.02000,5,25,15138834,1583047502,2020-03-01 01:25:02,647,0,29310492154003461,caf23493,硬核解决人口老龄化,,91101531
98,,91.13300,1,25,16777215,1583047645,2020-03-01 01:27:25,647,0,29310567140294659,985979b6,当时下船就应该再隔离14天啊，这样搞得全国都是了,,91101531
99,,122.01300,1,25,16777215,1583048083,2020-03-01 01:34:43,647,0,29310796679348227,97200fcc,？？？,,91101531
100,,99.66100,1,25,16777215,1583048459,2020-03-01 01:40:59,647,0,29310993971544069,aec18ed8,?????????????????,,91101531
101,,331.21300,1,25,16777215,1583048558,2020-03-01 01:42:38,647,0,29311046138724357,8b7facfd,下次一定,,91101531
102,,221.60200,1,25,16777215,1583048581,2020-03-01 01:43:01,647,0,29311057916854279,aec18ed8,反了啊啊啊啊啊,,91101531
103,,84.48500,1,25,16777215,1583048707,2020-03-01 01:45:07,647,0,29311124295909383,c79e3c39,？？？12w,,91101531
104,,187.76100,1,25,16777215,1583048893,2020-03-01 01:48:13,647,0,29311221594324997,c79e3c39,传统艺能,,91101531
105,,123.07600,1,25,16777215,1583048989,2020-03-01 01:49:49,647,0,29311272156659719,3d37ef38,什么祭？,,91101531
106,,215.84800,1,25,16777215,1583049280,2020-03-01 01:54:40,647,0,29311424342786055,f6e50d73,好像戴反了,,91101531
107,,194.00500,1,25,16777215,1583049289,2020-03-01 01:54:49,647,0,29311429274238979,d458aa32,突然不正经,,91101531
108,,233.80200,1,25,16777215,1583049298,2020-03-01 01:54:58,647,0,29311433916809287,f6e50d73,哈哈哈哈哈哈,,91101531
109,,252.02200,1,25,16777215,1583049463,2020-03-01 01:57:43,647,0,29311520546488323,73338ce9,回来吧,,91101531
110,,188.34700,1,25,16777215,1583049513,2020-03-01 01:58:33,647,0,29311546800734215,af3ff77b,上面没贴合,,91101531
111,,193.77800,1,25,16777215,1583049518,2020-03-01 01:58:38,647,0,29311549483515909,9b21f3b2,经典BGM,,91101531
112,,85.34700,1,25,16777215,1583049575,2020-03-01 01:59:35,647,0,29311579398864901,5cf36984,？？？？？,,91101531
113,,93.54900,1,25,16777215,1583049583,2020-03-01 01:59:43,647,0,29311583655034887,5cf36984,？？？？？？？？,,91101531
114,,130.21100,1,25,16777215,1583049620,2020-03-01 02:00:20,647,0,29311602861277187,5cf36984,？？？？？？？,,91101531
115,,151.13200,1,25,16777215,1583049641,2020-03-01 02:00:41,647,0,29311613805264899,5cf36984,？？？,,91101531
116,,156.21300,1,25,16777215,1583049646,2020-03-01 02:00:46,647,0,29311616456065027,5cf36984,迷惑,,91101531
117,,335.58600,1,25,16777215,1583049921,2020-03-01 02:05:21,647,0,29311760826105861,dc424f5f,下次一定,,91101531
118,,338.87800,1,25,16777215,1583050077,2020-03-01 02:07:57,647,0,29311842313043971,c0539b1e,下次一定,,91101531
119,,336.02000,1,25,16777215,1583050388,2020-03-01 02:13:08,647,0,29312005339348997,b7de8829,下次一定,,91101531
120,,194.65100,1,25,16777215,1583050537,2020-03-01 02:15:37,647,0,29312083728793603,b785b4d7,瘸了,,91101531
121,,190.71100,1,25,16777215,1583050659,2020-03-01 02:17:39,647,0,29312147708706821,566c3411,是腿瘸了吗,,91101531
122,,333.95500,1,25,16777215,1583050677,2020-03-01 02:17:57,647,0,29312156764209155,b785b4d7,下次一定,,91101531
123,,319.51800,1,25,16777215,1583050794,2020-03-01 02:19:54,647,0,29312218522714119,415b27ea,注意安全啊,,91101531
124,,335.15800,1,25,16777215,1583050815,2020-03-01 02:20:15,647,0,29312229147410439,415b27ea,下次一定,,91101531
125,,240.59200,1,25,16777215,1583051206,2020-03-01 02:26:46,647,0,29312434498961415,a791e302,反了吧,,91101531
126,,97.32900,1,25,16777215,1583051472,2020-03-01 02:31:12,647,0,29312573926014979,48032bd4,别回了了,,91101531
127,,23.35200,1,25,16777215,1583051776,2020-03-01 02:36:16,647,0,29312732993421319,536370b9,建议快点回来,,91101531
128,,202.19600,1,25,16777215,1583051838,2020-03-01 02:37:18,647,0,29312765522345987,14edf3f0,口罩反了！！！,,91101531
129,,145.74300,1,25,16777215,1583051930,2020-03-01 02:38:50,647,0,29312814140096515,4baa5951,昭和男儿?,,91101531
130,,191.11900,1,25,16777215,1583052117,2020-03-01 02:41:57,647,0,29312912069230597,e9c5b391,老寒腿？,,91101531
131,,337.32700,1,25,11890,1583052492,2020-03-01 02:48:12,647,0,29313108333297669,fedef9ca,下次一定,,91101531
132,,192.88800,1,25,16777215,1583052577,2020-03-01 02:49:37,647,0,29313153024655365,a041f6c,哈哈哈,,91101531
133,,136.63100,1,25,16777215,1583052584,2020-03-01 02:49:44,647,0,29313157077401605,d5e461e4,666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,,91101531
134,,143.27800,1,25,16777215,1583052591,2020-03-01 02:49:51,647,0,29313160624734215,d5e461e4,66666666666666666666666666666666666666,,91101531
135,,186.44300,1,25,16777215,1583053083,2020-03-01 02:58:03,647,0,29313418161291267,80f82a03,戴反了,,91101531
136,,81.28600,1,25,16777215,1583053095,2020-03-01 02:58:15,647,0,29313424820797447,e2b4fe83,？？？？？？,,91101531
137,,103.92100,1,25,16777215,1583053118,2020-03-01 02:58:38,647,0,29313436702736389,e2b4fe83,因为奥运会,,91101531
138,,127.40700,1,25,16777215,1583053141,2020-03-01 02:59:01,647,0,29313448999387143,e2b4fe83,？？？？？？？？？？,,91101531
139,,245.14000,1,25,16777215,1583053144,2020-03-01 02:59:04,647,0,29313450611048455,a770e141,我们中国路上也很干净,,91101531
140,,95.30000,1,25,16777215,1583053153,2020-03-01 02:59:13,647,0,29313455180218373,e288bf17,跟韩国反过来了,,91101531
141,,248.61900,1,25,16777215,1583053163,2020-03-01 02:59:23,647,0,29313460465041415,a770e141,我们中国有很干净,,91101531
142,,236.71500,1,25,16777215,1583053321,2020-03-01 03:02:01,647,0,29313543344488451,e2b4fe83,哈哈哈哈哈哈哈,,91101531
143,,128.53500,1,25,16777215,1583053335,2020-03-01 03:02:15,647,0,29313550522515461,5ffcf3c3,日本：只要我不承认，我就不会被感染,,91101531
144,,175.57500,1,25,16777215,1583053382,2020-03-01 03:03:02,647,0,29313575175585795,5ffcf3c3,日本：只要我们不承认，病毒就感染不了我,,91101531
145,,271.81300,1,25,16777215,1583053415,2020-03-01 03:03:35,647,0,29313592218615811,e2b4fe83,没有戴反没有戴反别乱bb,,91101531
146,,4.07800,1,25,16777215,1583053496,2020-03-01 03:04:56,647,0,29313635188211715,2840fafb,回国吧,,91101531
147,,155.16700,1,25,16777215,1583053534,2020-03-01 03:05:34,647,0,29313654631432195,8c0e7da8,豆奶站在人本角度我们国家不是隔壁邻居?不杠你难受?,,91101531
148,,64.86700,1,25,16777215,1583053557,2020-03-01 03:05:57,647,0,29313667141992455,2840fafb,完了,,91101531
149,,75.49400,1,25,16777215,1583053569,2020-03-01 03:06:09,647,0,29313673250471939,2840fafb,完了,,91101531
150,,94.26800,1,25,16777215,1583053587,2020-03-01 03:06:27,647,0,29313682523029509,2840fafb,我滴个乖乖,,91101531
151,,105.14300,1,25,16777215,1583053598,2020-03-01 03:06:38,647,0,29313688233050115,2840fafb,这个是真的……,,91101531
152,,135.86700,1,25,16777215,1583053629,2020-03-01 03:07:09,647,0,29313704425160707,2840fafb,是的,,91101531
153,,334.78200,1,25,16777215,1583053668,2020-03-01 03:07:48,647,0,29313725055369221,b1bc0377,下次一定,,91101531
154,,183.06900,1,25,16777215,1583053676,2020-03-01 03:07:56,647,0,29313729174700039,2840fafb,建议不要出门,,91101531
155,,236.18300,1,25,16777215,1583053729,2020-03-01 03:08:49,647,0,29313756947808259,2840fafb,哈哈哈哈,,91101531
156,,308.09600,1,25,16777215,1583053801,2020-03-01 03:10:01,647,0,29313794656698371,2840fafb,建议中国别去了,,91101531
157,,112.07500,1,25,16777215,1583053998,2020-03-01 03:13:18,647,0,29313897889529863,58c1f262,日本想解决人口老龄化问题,,91101531
158,,166.32900,1,25,16777215,1583054012,2020-03-01 03:13:32,647,0,29313905488035909,be8208a6,点赞,,91101531
159,,287.74900,1,25,16777215,1583054346,2020-03-01 03:19:06,647,0,29314080924237831,68b7207c,所以在命和钱面前选择了钱么?!,,91101531
160,,201.35400,1,25,16777215,1583054366,2020-03-01 03:19:26,647,0,29314090973265925,71c34fe8,弹幕什么时候变得这么不友善了,,91101531
161,,285.41400,1,25,16777215,1583054379,2020-03-01 03:19:39,647,0,29314098109874181,879ff545,翻了，翻了，，，，，，,,91101531
162,,331.71900,1,25,16777215,1583054428,2020-03-01 03:20:28,647,0,29314123599708167,c50c58db,下次一定,,91101531
163,,257.22000,1,25,16777215,1583054863,2020-03-01 03:27:43,647,0,29314351857401861,c65a86d3,这么密集的人流，纳豆谢谢你的奉献精神。,,91101531
164,,233.74300,1,25,16777215,1583054932,2020-03-01 03:28:52,647,0,29314387738624007,f67703d1,哈哈哈哈,,91101531
165,,143.81500,1,25,16777215,1583055285,2020-03-01 03:34:45,647,0,29314573054509059,beb50a48,我怀疑有阴谋，怎么办？,,91101531
166,,52.51100,1,25,16777215,1583055319,2020-03-01 03:35:19,647,0,29314590828396551,2ef0d2e7,感觉现在国内最安全,,91101531
167,,116.94200,1,25,16777215,1583055877,2020-03-01 03:44:37,647,0,29314883199172611,b18cc6fd,日本在逗,,91101531
168,,127.95700,1,25,16777215,1583055966,2020-03-01 03:46:06,647,0,29314929966186499,cd9f8c35,很正常，他们没有意识到,,91101531
169,,330.55800,1,25,16777215,1583055968,2020-03-01 03:46:08,647,0,29314930718015493,d0f538e4,还是应该回来呀，日本感染了不会管你的,,91101531
170,,127.95700,1,25,16777215,1583056016,2020-03-01 03:46:56,647,0,29314956211519491,cd9f8c35,我个人认为政府的态度决定了，国民的态度,,91101531
171,,246.23700,1,25,16777215,1583056114,2020-03-01 03:48:34,647,0,29315007264063493,dd08e892,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,,91101531
172,,315.55700,1,25,16777215,1583056298,2020-03-01 03:51:38,647,0,29315104197050371,cd9f8c35,宅就行了，没必要回国,,91101531
173,,61.97400,1,25,16777215,1583056369,2020-03-01 03:52:49,647,0,29315141262639111,7166cc8c,常德的还是华容的？,,91101531
174,,142.92500,1,25,16777215,1583056460,2020-03-01 03:54:20,647,0,29315188879523843,34b3702a,不不不， 欧洲这边也一样的,,91101531
175,,189.29800,1,25,16777215,1583056491,2020-03-01 03:54:51,647,0,29315205104140295,827251ec,反了？,,91101531
176,,272.75600,4,25,15138834,1583056542,2020-03-01 03:55:42,647,0,29315231982288903,c4c6ecbe,奶奶！你发型早就乱了！！！(ﾟДﾟ)ﾉ,,91101531
177,,327.93600,1,25,16777215,1583056680,2020-03-01 03:58:00,647,0,29315304272691203,c4c6ecbe,哎呦，嗯都看不下去看不下去了哈哈哈哈哈(ಡωಡ)hiahiahia,,91101531
178,,327.93600,5,25,41194,1583056703,2020-03-01 03:58:23,647,0,29315316361199623,c4c6ecbe,哎呦，我都看不下去了哈哈哈哈哈(ಡωಡ)hiahiahia,,91101531
179,,327.93600,4,25,41194,1583056737,2020-03-01 03:58:57,647,0,29315334142427139,c4c6ecbe,长按点赞三连！！,,91101531
180,,22.70400,1,25,16777215,1583056739,2020-03-01 03:58:59,647,0,29315335295860739,c1ae5a9,快点回来,,91101531
181,,19.80600,1,25,16777215,1583056744,2020-03-01 03:59:04,647,0,29315338002759687,fa2caf4,下次一定,,91101531
182,,41.44600,1,25,16777215,1583057015,2020-03-01 04:03:35,647,0,29315480070127621,e03e2938,湖南人？,,91101531
183,,106.15900,1,25,16777215,1583057404,2020-03-01 04:10:04,647,0,29315684089462787,ae8434e,微信？？？？？？？？？？？？,,91101531
184,,17.80100,1,25,16777215,1583057797,2020-03-01 04:16:37,647,0,29315889663836167,9bb4ed71,回了吗,,91101531
185,,152.37500,1,25,16777215,1583057828,2020-03-01 04:17:08,647,0,29315906356117507,c10465c5,我朋友在日本工作十年，他说日本人的工作效率其实很低,,91101531
186,,128.57100,1,25,16777215,1583058068,2020-03-01 04:21:08,647,0,29316031902121987,def5093b,其实欧洲也不是特别急，主要是中国人在急…,,91101531
187,,241.28900,1,25,16777215,1583058095,2020-03-01 04:21:35,647,0,29316046351499267,2073b163,哈哈哈哈,,91101531
188,,75.01100,1,25,16777215,1583058489,2020-03-01 04:28:09,647,0,29316252484763653,35594788,你是哪位？!,,91101531
189,,293.59200,1,25,16777215,1583058511,2020-03-01 04:28:31,647,0,29316264232484867,76d87aee,你敢开也没人敢去a,,91101531
190,,130.05800,1,25,16777215,1583058754,2020-03-01 04:32:34,647,0,29316391762919431,3a13ff5d,寒国人也不急……,,91101531
191,,226.53600,1,25,16777215,1583059035,2020-03-01 04:37:15,647,0,29316538926366723,a4e646e1,为什么不带口罩,,91101531
192,,34.85200,1,25,16777215,1583059146,2020-03-01 04:39:06,647,0,29316597077770243,e53d3a00,福南人,,91101531
193,,240.96500,1,25,16777215,1583059304,2020-03-01 04:41:44,647,0,29316679836106759,67f8a949,哈哈哈哈哈,,91101531
194,,90.71300,5,25,16707842,1583059849,2020-03-01 04:50:49,647,0,29316965494947845,b8a849a5,中国现成的优秀答案 为何不抄,,91101531
195,,207.44400,1,25,16777215,1583059854,2020-03-01 04:50:54,647,0,29316968353890307,c6832f99,带反了,,91101531
196,,9.42100,1,25,16777215,1583059920,2020-03-01 04:52:00,647,0,29317003126243335,17830f5d,哈哈哈哈哈哈哈,,91101531
197,,239.73400,1,25,16777215,1583059954,2020-03-01 04:52:34,647,0,29317020676259843,89221fa2,喝了旺仔,,91101531
198,,131.47800,1,25,16777215,1583060035,2020-03-01 04:53:55,647,0,29317063209648133,c1ac9602,纳豆奶奶你快回国吧，日本太危险了,,91101531
199,,85.92800,1,25,16777215,1583060297,2020-03-01 04:58:17,647,0,29317200645455875,12cf7410,？？？？,,91101531
200,,166.56000,1,25,16777215,1583060336,2020-03-01 04:58:56,647,0,29317220878778375,a5953f39,那一半还有可能是中国人和韩国人,,91101531
201,,139.28800,1,25,16777215,1583060354,2020-03-01 04:59:14,647,0,29317230680866823,12cf7410,666666,,91101531
202,,190.46100,1,25,16777215,1583060373,2020-03-01 04:59:33,647,0,29317240288444421,534c76a8,戴反了,,91101531
203,,161.83200,1,25,16777215,1583060523,2020-03-01 05:02:03,647,0,29317318970966085,7e341d3e,回来吧,,91101531
