Row_no,No,Showing_time,Mode,Font_size,Font_color,Created_time,Converted_time,Time_interval,Danmaku_pool,RowID,user_id_encrypt,Barrages_original,Barrages_simplified,VideoID
31,,127.94800,1,25,16777215,1582884432,2020-02-28 04:07:12,645,0,29224996652449795,25de86ed,累计值,,91188408
32,,38.37000,1,25,16777215,1582884612,2020-02-28 04:10:12,645,0,29225091201499143,138e2a0a,早餐只吃得起几块钱,,91188408
33,,76.21300,1,25,16777215,1582884650,2020-02-28 04:10:50,645,0,29225110975545349,138e2a0a,如果不算那我们就是印度人了,,91188408
34,,1224.80300,1,25,16777215,1582884652,2020-02-28 04:10:52,645,0,29225111920836615,3fa4c450,白嫖失败,,91188408
35,,414.17200,1,25,16777215,1582884771,2020-02-28 04:12:51,645,0,29225174628827141,94f79e53,自己做饭啊,,91188408
36,,50.08000,1,25,16777215,1582884785,2020-02-28 04:13:05,645,0,29225181987733507,1d284d5f,别继续了，不算,,91188408
37,,49.13000,1,25,16777215,1582884798,2020-02-28 04:13:18,645,0,29225188914102279,859571fa,？？？？？？？？？？？？？？？？？？？？？？,,91188408
38,,57.28700,1,25,16777215,1582884807,2020-02-28 04:13:27,645,0,29225193159786499,859571fa,？？？？？？？？？？？？？？？？？？？？,,91188408
39,,63.38900,1,25,16777215,1582884813,2020-02-28 04:13:33,645,0,29225196322816003,859571fa,？？？？？？？？？？？？？？？？？？？？？？？,,91188408
40,,69.28000,1,25,16777215,1582884819,2020-02-28 04:13:39,645,0,29225199448096771,859571fa,？？？？？？？？？？？？？？？？？？？？？？？？？？？？？,,91188408
41,,854.74700,1,25,16777215,1582884820,2020-02-28 04:13:40,645,0,29225200318414851,ac670970,不是人路过,,91188408
42,,74.95700,1,25,16777215,1582884824,2020-02-28 04:13:44,645,0,29225202422382595,859571fa,？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？,,91188408
43,,89.26300,1,25,16777215,1582884839,2020-02-28 04:13:59,645,0,29225209901350919,859571fa,？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？,,91188408
44,,40.95200,1,25,16777215,1582884841,2020-02-28 04:14:01,645,0,29225211235663877,b283a67d,不算,,91188408
45,,95.40700,1,25,16777215,1582884845,2020-02-28 04:14:05,645,0,29225213101604867,859571fa,？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？,,91188408
46,,119.23500,1,25,16777215,1582885060,2020-02-28 04:17:40,645,0,29225326116601861,19c9a793,？？？？？,,91188408
47,,1188.15600,1,25,16777215,1582885117,2020-02-28 04:18:37,645,0,29225355969560579,8bc6679f,看着看着就流泪了,,91188408
48,,1205.30000,1,25,16777215,1582885134,2020-02-28 04:18:54,645,0,29225364931215365,8bc6679f,看着看着就流泪了,,91188408
49,,311.49500,1,25,16777215,1582885136,2020-02-28 04:18:56,645,0,29225365884895237,b283a67d,新台阶？？？,,91188408
50,,295.59800,1,25,16777215,1582885271,2020-02-28 04:21:11,645,0,29225436756574211,dcd1d8a1,感觉博主这特么小学数学，基本统计学都不懂,,91188408
51,,1176.62900,1,25,16777215,1582885335,2020-02-28 04:22:15,645,0,29225470151098375,5aba2a9c,？？？？？？？？？,,91188408
52,,117.73900,1,25,16777215,1582885408,2020-02-28 04:23:28,645,0,29225508471308295,9f2e6884,？？？年收入？,,91188408
53,,112.06800,1,25,16777215,1582885423,2020-02-28 04:23:43,645,0,29225516263276551,add45c01,。。。。。。。。。,,91188408
54,,120.95000,1,25,16777215,1582885444,2020-02-28 04:24:04,645,0,29225527501914117,b5d6a604,要用劳动力可支配收入,,91188408
55,,145.93700,1,25,16777215,1582885447,2020-02-28 04:24:07,645,0,29225529093128195,5e8d76ab,第四季度 是第四季度得到的数据啊,,91188408
56,,439.70100,1,25,16777215,1582885559,2020-02-28 04:25:59,645,0,29225587629359107,937e817,自己做饭的,,91188408
57,,454.41800,1,25,16777215,1582885574,2020-02-28 04:26:14,645,0,29225595358412807,937e817,自己做饭的买过菜吗,,91188408
58,,68.17900,1,25,16777215,1582885597,2020-02-28 04:26:37,645,0,29225607709065221,a0c974b3,合理,,91188408
59,,238.22000,5,25,16777215,1582885600,2020-02-28 04:26:40,645,0,29225609149808707,b5d6a604,不能这么解释  应该说富人之间的差距大 穷人之间的差距小,,91188408
60,,498.70900,1,25,16777215,1582885653,2020-02-28 04:27:33,645,0,29225636631937031,b283a67d,太真实了,,91188408
61,,546.94700,1,25,16777215,1582885655,2020-02-28 04:27:35,645,0,29225637823119365,2d5361b3,我一个都不认识,,91188408
62,,495.43100,1,25,16777215,1582885658,2020-02-28 04:27:38,645,0,29225639247609863,e00df745,月入3w仍然觉得10几块钱早餐太贵了,,91188408
63,,699.72200,1,25,16777215,1582885714,2020-02-28 04:28:34,645,0,29225669117870087,72ab98ce,除了质量PDD真的可以,,91188408
64,,47.86400,1,25,16777215,1582885756,2020-02-28 04:29:16,645,0,29225690897842181,9541f83c,？？？？？？？？？？？？？？？？？？？？？？,,91188408
65,,180.79400,1,25,16777215,1582885889,2020-02-28 04:31:29,645,0,29225760581484549,9541f83c,你币没了,,91188408
66,,67.23800,1,25,16777215,1582885905,2020-02-28 04:31:45,645,0,29225768950693895,24798ff2,不算,,91188408
67,,136.55500,1,25,16777215,1582885982,2020-02-28 04:33:02,645,0,29225809124261893,f49889f7,不是季度的吗？,,91188408
68,,154.20800,1,25,16777215,1582885999,2020-02-28 04:33:19,645,0,29225818343866373,f49889f7,为啥第四季度你会算成一年的呢,,91188408
69,,1010.74000,1,25,16777215,1582886080,2020-02-28 04:34:40,645,0,29225860662296579,19c9a793,哈哈哈哈哈哈哈哈哈哈,,91188408
70,,1027.30800,1,25,16777215,1582886093,2020-02-28 04:34:53,645,0,29225867611734021,19c9a793,233333,,91188408
71,,1185.80800,1,25,16777215,1582886220,2020-02-28 04:37:00,645,0,29225934107705349,19c9a793,？？？？,,91188408
72,,765.34000,1,25,16777215,1582886388,2020-02-28 04:39:48,645,0,29226022382075907,6d908472,大医院人均研究生起步  几千工资 比同水平差了不知多少,,91188408
73,,583.11800,1,25,16777215,1582886415,2020-02-28 04:40:15,645,0,29226036382662659,f140850e,央企，正式工，2300,,91188408
74,,1187.19800,1,25,16777215,1582886434,2020-02-28 04:40:34,645,0,29226046175313923,2d5361b3,学航天吧!!!!,,91188408
75,,539.32700,1,25,16777215,1582886462,2020-02-28 04:41:02,645,0,29226060786171911,7ef18fbd,都不认识,,91188408
76,,391.88900,1,25,16777215,1582886498,2020-02-28 04:41:38,645,0,29226079762251783,bc42e0d8,你在想屁吃,,91188408
77,,1139.04800,1,25,16776960,1582886531,2020-02-28 04:42:11,645,0,29226097374658567,8b7104da,选智能制造吧，虽然是机械类。,,91188408
78,,462.94400,1,25,16777215,1582886533,2020-02-28 04:42:13,645,0,29226098465701895,2098b4db,我在深圳都吃不起,,91188408
79,,1206.64500,1,25,16776960,1582886625,2020-02-28 04:43:45,645,0,29226146547630085,8b7104da,传播正能量顾客的背后，手绢是拿来擦自己的泪水么,,91188408
80,,244.22300,1,25,16777215,1582886839,2020-02-28 04:47:19,645,0,29226258897305605,3291597e,又被平均了,,91188408
81,,45.68100,1,25,16777215,1582886850,2020-02-28 04:47:30,645,0,29226264417533955,6d9903e1,有大学学历就算人吗。。。研究生都不一定吧,,91188408
82,,980.05500,1,25,16777215,1582886854,2020-02-28 04:47:34,645,0,29226266267222019,12befb54,铁岭,,91188408
83,,274.75400,1,25,16777215,1582886875,2020-02-28 04:47:55,645,0,29226277572444163,5e193f04,我不做人了,,91188408
84,,654.81100,1,25,16777215,1582886902,2020-02-28 04:48:22,645,0,29226291489669123,2098b4db,怕不是广东城中村的占了大多数,,91188408
85,,1008.99400,1,25,16777215,1582886937,2020-02-28 04:48:57,645,0,29226310256558087,7ef18fbd,233,,91188408
86,,740.27800,1,25,16777215,1582887068,2020-02-28 04:51:08,645,0,29226378730668037,2098b4db,居民服务的，如果是个体户都不错的,,91188408
87,,477.22100,1,25,16777215,1582887076,2020-02-28 04:51:16,645,0,29226382685896709,ae666157,我吃也就5块,,91188408
88,,965.51300,5,25,16765698,1582887103,2020-02-28 04:51:43,645,0,29226397214441477,567d1135,我们会用自己看到的东西作为衡量世界的参考，能够在B站看这个视频的人其实已经拥有了相当不错的条件了，你所处的世界，不是这个世界真正的样子。我们每个人，都是一定程度上的井底之蛙。,,91188408
89,,580.53800,1,25,16777215,1582887137,2020-02-28 04:52:17,645,0,29226414930657285,8f6d6137,国企，也是有区别的。职位也是有区别,,91188408
90,,102.75200,1,25,16777215,1582887536,2020-02-28 04:58:56,645,0,29226624183959559,a75301de,有没有中位数？,,91188408
91,,1198.92600,1,25,16777215,1582887559,2020-02-28 04:59:19,645,0,29226636174950405,d5e8864,三连有了,,91188408
92,,213.39600,1,25,16777215,1582887844,2020-02-28 05:04:04,645,0,29226785384169479,49ddce11,我不算人,,91188408
93,,869.97400,1,25,16777215,1582887844,2020-02-28 05:04:04,645,0,29226785614856195,9b76ff9c,P大本科表示真的不是作者看不起清北，而是网友太高看清北啦，别说本科了，博士毕业起薪拿不到1万的也有啊,,91188408
94,,228.06500,1,25,16777215,1582887858,2020-02-28 05:04:18,645,0,29226793031434247,49ddce11,我不是人,,91188408
95,,390.81400,1,25,16777215,1582887914,2020-02-28 05:05:14,645,0,29226822226411525,9065b57,不能,,91188408
96,,510.37300,1,25,16777215,1582887997,2020-02-28 05:06:37,645,0,29226865705091079,a75301de,早餐6快都嫌多，自己煮，三块够了,,91188408
97,,535.44500,1,25,16777215,1582887998,2020-02-28 05:06:38,645,0,29226866438569987,e1f3b649,早餐最多五块，不能再多了,,91188408
98,,339.45700,1,25,16777215,1582888094,2020-02-28 05:08:14,645,0,29226916766023685,2f7cd3a6,为什么你会觉得中国有钱人那么多?其实不是有钱人多，只是有钱人更亮眼，更吸引你的关注而已！,,91188408
99,,725.49600,1,25,16777215,1582888137,2020-02-28 05:08:57,645,0,29226939048787973,c9f18259,我真的不明白为什么我们身边的同学和朋友都diss拼多多，难道就只是为了爱面子？也不看看中国的现状和艰苦?,,91188408
100,,38.78200,1,25,16777215,1582888196,2020-02-28 05:09:56,645,0,29226970315227139,bde0142b,滚,,91188408
101,,806.72500,5,25,16646914,1582888200,2020-02-28 05:10:00,645,0,29226972133457923,a62e75f0,医生过规培工资肯定也不会高.收入看科室绩效.二次分配看工作量跟职称.一个医生读完研规培3年完毕出来跟刚毕业的差不多.这就是人才成本高.感谢到现在还愿意学医的各位.,,91188408
102,,502.64300,5,25,16646914,1582888235,2020-02-28 05:10:35,645,0,29226990548549639,5e193f04,苏南人表示苏南苏北差别是挺大的,,91188408
103,,1020.14900,1,25,16777215,1582888310,2020-02-28 05:11:50,645,0,29227029865955335,e2fedc5c,有一说一up主的图是放错了 那个图不是第四季度 是全年的好吗,,91188408
104,,837.44400,1,25,16777215,1582888538,2020-02-28 05:15:38,645,0,29227149479641095,93674f45,0.,,91188408
105,,833.73600,5,25,16646914,1582888620,2020-02-28 05:17:00,645,0,29227192463392773,5e193f04,苏州人表示这里中考比高考录取率还低。。。,,91188408
106,,575.40600,1,25,16777215,1582888629,2020-02-28 05:17:09,645,0,29227196981706759,289c1ad8,两千国企还有人不信。。。。。,,91188408
107,,1224.46300,1,25,16777215,1582888671,2020-02-28 05:17:51,645,0,29227218865487875,c9f18259,好贴心,,91188408
108,,236.60700,1,25,16777215,1582888701,2020-02-28 05:18:21,645,0,29227235136241671,8a7388b9,正态分布,,91188408
109,,1169.45300,1,25,16777215,1582888771,2020-02-28 05:19:31,645,0,29227271539654663,7d90a286,？？？,,91188408
110,,319.68200,1,25,16777215,1582888785,2020-02-28 05:19:45,645,0,29227279083110407,b57ddbe3,我真的没有想到这么少,,91188408
111,,744.12100,1,25,16777215,1582888923,2020-02-28 05:22:03,645,0,29227351214653445,4b22571a,医生出来比较出名的，钱真的酒不算多了,,91188408
112,,1036.90000,1,25,16777215,1582888946,2020-02-28 05:22:26,645,0,29227363135913987,a3a2d233,把监视器拆掉,,91188408
113,,156.88500,1,25,16777215,1582888947,2020-02-28 05:22:27,645,0,29227363657580551,cf5410cb,第四季度是第四季度统计的,,91188408
114,,190.40100,1,25,16777215,1582889133,2020-02-28 05:25:33,645,0,29227461350785029,1236e39f,直接除以上班人数啊,,91188408
115,,546.65400,1,25,16777215,1582889143,2020-02-28 05:25:43,645,0,29227466510303239,8e3ff86d,说ck卖内裤的那位站住，你不是一个人,,91188408
116,,1215.85700,1,25,16777215,1582889208,2020-02-28 05:26:48,645,0,29227500862701575,6e0259c4,丢up主,,91188408
117,,471.20800,1,25,16777215,1582889271,2020-02-28 05:27:51,645,0,29227533716684869,cf5410cb,吃不起,,91188408
118,,710.09200,1,25,16777215,1582889274,2020-02-28 05:27:54,645,0,29227535242887175,a66551e0,房地产现在真的真的真的很难做的,,91188408
119,,311.90900,1,25,16777215,1582889450,2020-02-28 05:30:50,645,0,29227627573149767,2a11cfa0,从水下第一个生命的萌芽,,91188408
120,,922.58200,1,25,16777215,1582889453,2020-02-28 05:30:53,645,0,29227629212598277,aee96247,口误好多啊,,91188408
121,,132.89900,5,25,15138834,1582889456,2020-02-28 05:30:56,645,0,29227630841036807,5871b2b,退休老人，残疾人，学生？多大的一个数字？,,91188408
122,,137.53900,1,25,15138834,1582889522,2020-02-28 05:32:02,645,0,29227665517969411,5871b2b,还有在家的不挣钱的娘们,,91188408
123,,198.09900,5,25,16707842,1582889623,2020-02-28 05:33:43,645,0,29227718244564995,5871b2b,你别动！那个部门说不算人？,,91188408
124,,715.61000,4,25,15138834,1582889977,2020-02-28 05:39:37,645,0,29227904105185283,799040cf,公务员负责任告诉你，绝大部分地区绝大部分公务员月工资不超过四千,,91188408
125,,110.65200,1,25,16777215,1582889990,2020-02-28 05:39:50,645,0,29227910845431811,5018553e,平均值没多大作用,,91188408
126,,365.54600,1,25,16777215,1582890029,2020-02-28 05:40:29,645,0,29227931209302019,175f0b60,浙江 我每天吃早饭5元 （狗头）,,91188408
127,,388.13900,1,25,16777215,1582890041,2020-02-28 05:40:41,645,0,29227937378074629,5871b2b,我负责任的告诉你，平房三四百，大高楼两千打底，,,91188408
128,,120.07000,1,25,16646914,1582890052,2020-02-28 05:40:52,645,0,29227943321403399,11aa4534,这里一般都是指第四季度年化啊，你们脑子呢,,91188408
129,,77.53300,1,25,16777215,1582890068,2020-02-28 05:41:08,645,0,29227951555870723,95c35c46,自己查啊，不想解释了2018年人均可支配收入是28228元，第四季度是算上前面三个季度的,,91188408
130,,100.03300,1,25,16777215,1582890090,2020-02-28 05:41:30,645,0,29227963374895111,95c35c46,第四季度是算上前面三个季度的,,91188408
131,,428.49900,1,25,16777215,1582890108,2020-02-28 05:41:48,645,0,29227972988239877,5871b2b,美国要饭的少吗？,,91188408
132,,432.29900,1,25,16777215,1582890131,2020-02-28 05:42:11,645,0,29227984528867333,5871b2b,韩国寄生虫了解过吗？,,91188408
133,,588.61900,1,25,16777215,1582890305,2020-02-28 05:45:05,645,0,29228075892867077,5871b2b,这个是物质比了，,,91188408
134,,1235.46800,1,25,16777215,1582890326,2020-02-28 05:45:26,645,0,29228086945906695,3f5e80bf,已三连,,91188408
135,,679.20200,1,25,16777215,1582890343,2020-02-28 05:45:43,645,0,29228095647514631,175f0b60,说真的 我这边农村这边的更有钱。,,91188408
136,,478.73300,1,25,16777215,1582890358,2020-02-28 05:45:58,645,0,29228103729938437,fa474303,查水表警告,,91188408
137,,638.93900,1,25,16777215,1582890383,2020-02-28 05:46:23,645,0,29228116687716357,5871b2b,没忽略是把他们加上才拉低水准的,,91188408
138,,662.62600,5,25,16777215,1582890415,2020-02-28 05:46:55,645,0,29228133282480135,a07c756e,绿字什么意思？怎么不是人住的？,,91188408
139,,535.49200,1,25,16777215,1582890418,2020-02-28 05:46:58,645,0,29228134912491525,fa474303,只认识LV,,91188408
140,,594.42100,1,25,16777215,1582890488,2020-02-28 05:48:08,645,0,29228171945050115,f044a7a1,我不吸烟不喝酒，开心啦,,91188408
141,,510.14000,1,25,16646914,1582890495,2020-02-28 05:48:15,645,0,29228175622406151,11aa4534,冰气时代CG,,91188408
142,,288.18000,1,25,16777215,1582890591,2020-02-28 05:49:51,645,0,29228225820360711,4b0ebf01,我不做人了,,91188408
143,,1137.10000,1,25,16777215,1582890616,2020-02-28 05:50:16,645,0,29228238977368069,aa28d2af,月薪五千我看到这我骄傲了,,91188408
144,,217.63800,1,25,16777215,1582890663,2020-02-28 05:51:03,645,0,29228263267631107,4c529428,一年国家给六千,,91188408
145,,44.37300,1,25,16777215,1582890703,2020-02-28 05:51:43,645,0,29228284573646851,fdfceece,我不做人了,,91188408
146,,846.43800,1,25,16777215,1582890710,2020-02-28 05:51:50,645,0,29228288431882247,fa474303,00后也是这样吗？,,91188408
147,,897.92000,1,25,16777215,1582890783,2020-02-28 05:53:03,645,0,29228326612107267,fa474303,你币有了,,91188408
148,,614.89200,5,25,9033215,1582890789,2020-02-28 05:53:09,645,0,29228329747873799,aa2c303f,说个恐怖故事，全面小康,,91188408
149,,946.41900,1,25,16777215,1582890831,2020-02-28 05:53:51,645,0,29228351897993221,5871b2b,觉得自己苦想想长征两万五,,91188408
150,,687.30600,1,25,16777215,1582890848,2020-02-28 05:54:08,645,0,29228360623194115,36ff15c,我该怎么给国家做贡献呢,,91188408
151,,693.40300,1,25,16777215,1582890870,2020-02-28 05:54:30,645,0,29228372080459781,36ff15c,世人皆苦，,,91188408
152,,957.11700,1,25,16777215,1582890894,2020-02-28 05:54:54,645,0,29228384902447109,fa474303,宣传机器的胜利,,91188408
153,,1027.07300,1,25,16777215,1582890914,2020-02-28 05:55:14,645,0,29228394892230659,5871b2b,不杠是我的存在感,,91188408
154,,492.75600,1,25,16777215,1582890938,2020-02-28 05:55:38,645,0,29228407489822723,4c529428,还是学校食堂便宜啊，接着上学,,91188408
155,,1000.51300,1,25,16777215,1582891045,2020-02-28 05:57:25,645,0,29228464097198087,f044a7a1,你这儿，，放王者的片我觉得别有韵味（无恶意）,,91188408
156,,37.85300,1,25,16777215,1582891053,2020-02-28 05:57:33,645,0,29228468076019719,2fc109e6,害,,91188408
157,,1095.52300,1,25,16777215,1582891108,2020-02-28 05:58:28,645,0,29228496935976963,fa474303,很好奇冯提莫、朱一旦等网红的收入水平,,91188408
158,,1042.35200,1,25,16777215,1582891118,2020-02-28 05:58:38,645,0,29228502285287429,f044a7a1,出现了，祖安舞台！,,91188408
159,,1171.97900,5,25,15138834,1582891125,2020-02-28 05:58:45,645,0,29228505938526213,5871b2b,怎么了？套路我感情？看了你有极端性质的视频我就不过了？,,91188408
160,,181.32300,1,25,16777215,1582891193,2020-02-28 05:59:53,645,0,29228541558128643,d1ce8fca,还有山区穷困地区啊,,91188408
161,,1159.26200,1,25,16777215,1582891229,2020-02-28 06:00:29,645,0,29228560491216899,fa474303,二流一本哭了,,91188408
162,,1163.30800,1,25,16777215,1582891238,2020-02-28 06:00:38,645,0,29228565218721797,fa474303,二流一本哭了,,91188408
163,,1112.59900,1,25,16777215,1582891238,2020-02-28 06:00:38,645,0,29228565236547589,f044a7a1,我的朋友有一个我这样的朋友,,91188408
164,,931.92800,1,25,16777215,1582891285,2020-02-28 06:01:25,645,0,29228589476478979,9c0f4360,我还没坐过飞机,,91188408
165,,155.01300,1,25,16777215,1582891286,2020-02-28 06:01:26,645,0,29228590316912647,fe3325ab,可支配收入都没搞清楚就来搞视频祸害人啊不是。。,,91188408
166,,82.24000,1,25,16777215,1582891292,2020-02-28 06:01:32,645,0,29228593305878595,2a0125a3,第四季度,,91188408
167,,1149.52000,1,25,16777215,1582891293,2020-02-28 06:01:33,645,0,29228593825972229,f044a7a1,别选土木23333,,91188408
168,,1191.04200,1,25,16777215,1582891296,2020-02-28 06:01:36,645,0,29228595284017157,fa474303,中年人的重负,,91188408
169,,1179.61500,1,25,16777215,1582891323,2020-02-28 06:02:03,645,0,29228609599176707,f044a7a1,？？？,,91188408
170,,127.86100,1,25,16777215,1582891328,2020-02-28 06:02:08,645,0,29228612397826051,2a0125a3,儿童老人不算,,91188408
171,,1197.09000,1,25,16777215,1582891332,2020-02-28 06:02:12,645,0,29228614560514051,fa474303,能省的绝不要乱花,,91188408
172,,150.53600,1,25,16777215,1582891344,2020-02-28 06:02:24,645,0,29228620832571397,2a0125a3,大学生呢,,91188408
173,,1206.62300,1,25,16777215,1582891357,2020-02-28 06:02:37,645,0,29228627149717507,fa474303,盛世啊,,91188408
174,,843.34100,1,25,16777215,1582891406,2020-02-28 06:03:26,645,0,29228652984532997,36ff15c,50.8，互联网行业的最底层，,,91188408
175,,77.19900,5,25,15138834,1582891556,2020-02-28 06:05:56,645,0,29228731636645893,7ff21cf2,我特么的就（︶︿︶）不算人,,91188408
176,,981.65200,5,25,16646914,1582891580,2020-02-28 06:06:20,645,0,29228744254160901,81771c0e,摩擦摩擦,,91188408
177,,986.58000,1,25,16777215,1582891771,2020-02-28 06:09:31,645,0,29228844603932677,775c82cf,哈哈 好笑又有点心酸,,91188408
178,,396.19700,1,25,16777215,1582891784,2020-02-28 06:09:44,645,0,29228851359383555,879e25b3,不能吧,,91188408
179,,44.93400,1,25,16777215,1582891821,2020-02-28 06:10:21,645,0,29228870921093125,f2940aee,？？？？,,91188408
180,,499.16900,1,25,16777215,1582891890,2020-02-28 06:11:30,645,0,29228906719477767,d1ce8fca,干嘛标汕头出来2333,,91188408
181,,1016.97600,1,25,16777215,1582891936,2020-02-28 06:12:16,645,0,29228930904358919,4d204c3b,哈哈哈,,91188408
182,,207.34000,1,25,16777215,1582891938,2020-02-28 06:12:18,645,0,29228932110221317,f0aa77a9,我感觉不对吧。。。。,,91188408
183,,906.07000,1,25,16777215,1582891995,2020-02-28 06:13:15,645,0,29228962102116359,4889b285,p7有六七十万,,91188408
184,,1166.86700,4,18,16777215,1582892237,2020-02-28 06:17:17,645,0,29229088877051907,49d21c5b,别报土木,,91188408
185,,291.97100,1,25,16777215,1582892239,2020-02-28 06:17:19,645,0,29229089972289541,c1a4831c,我真的才是普通人,,91188408
186,,408.32900,1,25,16777215,1582892346,2020-02-28 06:19:06,645,0,29229145779077123,791489fc,一半剩不了,,91188408
187,,1012.76800,1,25,16777215,1582892409,2020-02-28 06:20:09,645,0,29229178868465671,879e25b3,哈哈哈,,91188408
188,,466.24100,1,25,16777215,1582892414,2020-02-28 06:20:14,645,0,29229181343629317,c1a4831c,吃不起,,91188408
189,,489.57200,1,25,16777215,1582892427,2020-02-28 06:20:27,645,0,29229188408934403,791489fc,浮夸,,91188408
190,,480.36000,1,25,16777215,1582892428,2020-02-28 06:20:28,645,0,29229188729798659,c1a4831c,真的吃不起，不发达地区,,91188408
191,,236.22600,1,25,16777215,1582892436,2020-02-28 06:20:36,645,0,29229192875868167,bdc03afb,28效应,,91188408
192,,611.95500,1,25,16777215,1582892549,2020-02-28 06:22:29,645,0,29229252574969861,791489fc,很多弹幕都是孩子,,91188408
193,,476.58600,1,25,16777215,1582892550,2020-02-28 06:22:30,645,0,29229252863328259,ede4006a,所以你这个视频是有啥关联,,91188408
194,,607.44200,1,25,16777215,1582892555,2020-02-28 06:22:35,645,0,29229255368900611,c1a4831c,鞋过200太贵,,91188408
