Row_no,No,Showing_time,Mode,Font_size,Font_color,Created_time,Converted_time,Time_interval,Danmaku_pool,RowID,user_id_encrypt,Barrages_original,Barrages_simplified,VideoID
30,,589.59900,4,25,16777215,1583332513,2020-03-04 08:35:13,650,0,29978991769157637,125d9388,贵州的羊肉粉最贵也才十块钱一碗！！！这是2020年的价格！！,,91188408
31,,350.19900,1,25,16777215,1583332213,2020-03-04 08:30:13,650,0,29978991770206213,125d9388,我们贵州是物价贵，房价便宜,,91188408
32,,257.29200,1,25,16777215,1583332138,2020-03-04 08:28:58,650,0,29978991770730501,6dcad907,少数,,91188408
33,,891.21800,1,25,16777215,1583332131,2020-03-04 08:28:51,650,0,29978991771779077,6ecf55b9,10000没低估，拿个例反驳平均，不就是耍流氓（｀Δ´）！大多数，统计规律不知道概念吗？前面的呆子,,91188408
34,,180.21900,1,25,16777215,1583332061,2020-03-04 08:27:41,650,0,29978991772827653,6dcad907,？？？？,,91188408
35,,787.13800,1,25,16777215,1583331948,2020-03-04 08:25:48,650,0,29978991773876229,6ecf55b9,“难道他们不能做兼职吗？”这就是何不食肉糜！,,91188408
36,,607.65800,1,25,16777215,1583331720,2020-03-04 08:22:00,650,0,29978991775973381,6ecf55b9,aj是轻奢侈品，是消费主义陷阱，你回想初中思想品德道德修养和高中政治的价值曲线关于奢侈品的内容,,91188408
37,,962.78100,1,25,16777215,1583331632,2020-03-04 08:20:32,650,0,29978991777021957,1e93723a,已经挺高了这比例,,91188408
38,,741.82000,1,25,16777215,1583331364,2020-03-04 08:16:04,650,0,29978991780167685,1e93723a,感觉餐饮可以啊,,91188408
39,,601.30500,1,25,16777215,1583331195,2020-03-04 08:13:15,650,0,29978991782789125,1e93723a,真实,,91188408
40,,114.65800,1,25,16777215,1583331101,2020-03-04 08:11:41,650,0,29978991784361989,6ecf55b9,中年危机,,91188408
41,,462.42000,1,25,16777215,1583331055,2020-03-04 08:10:55,650,0,29978991787507717,1e93723a,天天吃，才叫吃得起,,91188408
42,,1127.36300,1,25,16777215,1583331028,2020-03-04 08:10:28,650,0,29978991788556293,40a36846,自从有次一个朋友的朋友请酒吧一万花了12万我就知道了什么叫差距（真的是朋友）,,91188408
43,,936.76600,1,25,16777215,1583333654,2020-03-04 08:54:14,650,0,29978991790653443,9e1aea10,你3连了,,91188408
44,,436.38000,1,25,16777215,1583331008,2020-03-04 08:10:08,650,0,29978991791702021,1e93723a,现在就吃的这一块，各个城市都差不多，看你吃多好了,,91188408
45,,308.58900,1,25,16777215,1583333288,2020-03-04 08:48:08,650,0,29978991792226307,86d33791,不要再质疑啦………………诶……………,,91188408
46,,342.40100,1,25,16777215,1583330887,2020-03-04 08:08:07,650,0,29978991792750597,1e93723a,确实算是新台阶，只不过除了生活，还有很多方面需要钱,,91188408
47,,191.21400,1,25,16777215,1583330736,2020-03-04 08:05:36,650,0,29978991793799173,1e93723a,？有这么高,,91188408
48,,524.61600,1,25,16777215,1583332901,2020-03-04 08:41:41,650,0,29978991794847747,63ec8fee,我一天两餐,,91188408
49,,193.37900,5,25,16777215,1583332696,2020-03-04 08:38:16,650,0,29978991796420611,f53d85cb,这样算合理吗,,91188408
50,,79.97700,1,25,16777215,1583330625,2020-03-04 08:03:45,650,0,29978991797993477,1e93723a,？？？,,91188408
51,,898.32800,1,25,15138834,1583330434,2020-03-04 08:00:34,650,0,29978991801139205,adf95860,这要年薪百万就是津巴布韦币了,,91188408
52,,539.38100,1,25,16777215,1583330338,2020-03-04 07:58:58,650,0,29978991801663493,40a36846,弹幕真多不食人间烟火的,,91188408
53,,730.57400,1,25,16777215,1583330189,2020-03-04 07:56:29,650,0,29978991803760645,6d0760bf,医生不赚钱？一台小手术能提成几万,,91188408
54,,296.78100,1,25,16777215,1583330051,2020-03-04 07:54:11,650,0,29978991805333509,40a36846,无比真实,,91188408
55,,912.71900,1,25,16777215,1583329694,2020-03-04 07:48:14,650,0,29978991806382085,f5f8b6bf,p7总包一百多,,91188408
56,,825.18000,1,25,16777215,1583331477,2020-03-04 08:17:57,650,0,29978991807954947,1e93723a,别一句本科说话，本科也有好的差的，能比吗？,,91188408
57,,69.00600,1,25,16777215,1583329497,2020-03-04 07:44:57,650,0,29978991807954949,eb45adf5,我也想做人，老板没把我当人,,91188408
58,,1009.16100,1,25,16777215,1583329056,2020-03-04 07:37:36,650,0,29978991809003525,69af40f8,为什么我突然笑出来了，哈哈哈,,91188408
59,,711.30000,1,25,16777215,1583331322,2020-03-04 08:15:22,650,0,29978991809527811,1e93723a,前面说国企2000，现在又说国企福利好？,,91188408
60,,901.27000,1,25,16777215,1583331290,2020-03-04 08:14:50,650,0,29978991810576387,a3373c6e,技巧专精，一个点 或者再加上几个副点，剩下的就交给困难的坚持,,91188408
61,,1012.23900,1,25,16777215,1583327406,2020-03-04 07:10:06,650,0,29978991813197829,8b592abf,23333,,91188408
62,,425.74100,1,25,16777215,1583330202,2020-03-04 07:56:42,650,0,29978991831547907,40a36846,拼不了蝶就得拼命，无比现实,,91188408
63,,895.61900,1,25,16777215,1583329659,2020-03-04 07:47:39,650,0,29978991835742211,f5f8b6bf,清北完全被低估了好不好,,91188408
64,,1201.67100,1,25,16777215,1583328984,2020-03-04 07:36:24,650,0,29978991839412227,430a29e7,关注了,,91188408
65,,1165.05100,1,25,16777215,1583328944,2020-03-04 07:35:44,650,0,29978991839936515,430a29e7,泪目,,91188408
66,,1165.45500,1,25,16777215,1583326590,2020-03-04 06:56:30,650,0,29978992377331717,6e8c9fdd,别学医特别中医,,91188408
67,,870.55600,1,25,16777215,1583326204,2020-03-04 06:50:04,650,0,29978992380477445,191b8b4c,0.03%是我,,91188408
68,,836.60000,1,25,16777215,1583325957,2020-03-04 06:45:57,650,0,29978992381526021,99670698,教育是相对比较公平的。我们解决教育机会的问题吧先,,91188408
69,,1219.67500,1,25,16777215,1583325850,2020-03-04 06:44:10,650,0,29978992382050309,4025b77f,有心了,,91188408
70,,1172.82800,1,25,16777215,1583324695,2020-03-04 06:24:55,650,0,29978992385196037,7c33d7f2,国贸才惨,,91188408
71,,1029.13000,1,25,16777215,1583324420,2020-03-04 06:20:20,650,0,29978992385720325,76fd0295,不，他们就是杠精,,91188408
72,,91.27400,1,25,16777215,1583323482,2020-03-04 06:04:42,650,0,29978992387817477,76fd0295,你得出来老年人，小孩，没法上班的,,91188408
73,,590.09600,1,25,16777215,1583322979,2020-03-04 05:56:19,650,0,29978992389390341,3ee6d7e8,突然感觉我买曾经为了装x，买aj是个错误,,91188408
74,,715.82500,1,25,38979,1583322735,2020-03-04 05:52:15,650,0,29978992390438917,cab6d3,我学医的，真心真心不建议你们学医，有治病救人远大理想都人除外，当初我也有这个理想,,91188408
75,,217.67300,1,25,16777215,1583321460,2020-03-04 05:31:00,650,0,29978992393584645,6458393c,反反复复发嘎嘎嘎,,91188408
76,,823.55700,1,25,16777215,1583321421,2020-03-04 05:30:21,650,0,29978992394633221,5fdb2967,这些现实，我们怎么跟米国竞争啊,,91188408
77,,837.42000,5,25,255,1583321377,2020-03-04 05:29:37,650,0,29978992395157509,6b7b4e45,深圳中考都是一半高中,,91188408
78,,690.49900,1,25,16777215,1583321233,2020-03-04 05:27:13,650,0,29978992396730373,5fdb2967,拼多多,,91188408
79,,1199.39500,1,25,16777215,1583320109,2020-03-04 05:08:29,650,0,29978992401448965,2c8612b3,关注了,,91188408
80,,1164.39700,1,25,16777215,1583320068,2020-03-04 05:07:48,650,0,29978992402497541,2c8612b3,别选通信了，求你们,,91188408
81,,956.28100,1,25,16777215,1583319822,2020-03-04 05:03:42,650,0,29978992403021829,2c8612b3,我爸在县城当公务员，移动支付还真就没用过,,91188408
82,,1266.10900,1,25,16777215,1583319559,2020-03-04 04:59:19,650,0,29978992405643269,50ea3cd2,安排上了,,91188408
83,,830.08600,1,25,16777215,1583319544,2020-03-04 04:59:04,650,0,29978992406691845,356d51fa,带专人 带专魂,,91188408
84,,1024.11900,1,25,16777215,1583326478,2020-03-04 06:54:38,650,0,29978992407216131,3b62fbab,我就是小㊫毕业除了做黑工到现在,,91188408
85,,419.85900,1,25,16777215,1583319306,2020-03-04 04:55:06,650,0,29978992407740421,6bd5ef8d,什么鬼？这么点钱，舍得这么花？,,91188408
86,,589.95000,1,25,16777215,1583319240,2020-03-04 04:54:00,650,0,29978992410361861,2c8612b3,这个对于我还真不太够,,91188408
87,,456.33500,1,25,16777215,1583319083,2020-03-04 04:51:23,650,0,29978992411410437,2c8612b3,坐标济南，超意兴六块五的早餐我都感觉不便宜,,91188408
88,,401.09100,1,25,16777215,1583325102,2020-03-04 06:31:42,650,0,29978992411934723,8dfce0a7,可以,,91188408
89,,181.29500,1,25,16777215,1583324883,2020-03-04 06:28:03,650,0,29978992412459011,8dfce0a7,知乎人均985,,91188408
90,,664.21700,1,25,16777215,1583324055,2020-03-04 06:14:15,650,0,29978992415604739,76fd0295,我是懒狗,,91188408
91,,326.90000,1,25,16777215,1583317997,2020-03-04 04:33:17,650,0,29978992415604741,7a9a7bd1,看看你这个我都不想辞职了,,91188408
92,,862.66200,1,25,16777215,1583317983,2020-03-04 04:33:03,650,0,29978992416653317,3d2a2a0b,中专升大专的路过，本科不敢再升了太贵了,,91188408
93,,867.25200,1,25,16777215,1583323255,2020-03-04 06:00:55,650,0,29978992417177603,3ee6d7e8,说实在的，清北的学长，有出息的都不会去阿里的,,91188408
94,,840.39000,1,25,16777215,1583317942,2020-03-04 04:32:22,650,0,29978992417177605,3d2a2a0b,我也是没上过高中的,,91188408
95,,5.73000,1,25,16777215,1583321596,2020-03-04 05:33:16,650,0,29978992419799043,841e5031,瞎算，不符合实际，撤了吧,,91188408
96,,137.66000,1,25,16777215,1583321580,2020-03-04 05:33:00,650,0,29978992420847619,841e5031,瞎算，撤了吧,,91188408
97,,400.00500,1,25,16777215,1583315410,2020-03-04 03:50:10,650,0,29978992420847621,aee1a024,岂止啊....,,91188408
98,,116.97900,1,25,16777215,1583321548,2020-03-04 05:32:28,650,0,29978992421371907,841e5031,可支配收入，可支配哦亲，要减去刚需，也就是可以想干嘛干嘛的银子,,91188408
99,,1154.99000,1,25,16777215,1583315302,2020-03-04 03:48:22,650,0,29978992421896197,f3b8699a,土木到底怎么了，我还说人资low呢,,91188408
100,,521.10000,1,25,16777215,1583320348,2020-03-04 05:12:28,650,0,29978992428187651,6ae1273b,Frostpunk！,,91188408
101,,777.40100,1,25,16777215,1583320318,2020-03-04 05:11:58,650,0,29978992429236227,314f5a93,心酸了,,91188408
102,,868.81300,1,25,16777215,1583319688,2020-03-04 05:01:28,650,0,29978992432906243,2c8612b3,我是0.79啊,,91188408
103,,255.61600,1,25,16777215,1583319298,2020-03-04 04:54:58,650,0,29978992437100547,c4875faa,我也想要20亿的痛苦,,91188408
104,,615.12500,1,25,16777215,1583319295,2020-03-04 04:54:55,650,0,29978992438149123,2c8612b3,读在职研究生，一年两万多,,91188408
105,,1047.70000,1,25,16777215,1583318857,2020-03-04 04:47:37,650,0,29978992440770563,7a9a7bd1,祖安状元,,91188408
106,,1032.20000,5,25,15138834,1583318175,2020-03-04 04:36:15,650,0,29978992443392003,ecf8a54e,这个真相了，很多成年人，迷惑操作，你说他，他感觉丢脸就喷你,,91188408
107,,788.51900,1,25,16777215,1583317489,2020-03-04 04:24:49,650,0,29978992448110595,8e12be0,别学医！！！！！,,91188408
108,,57.15800,1,25,16777215,1583316618,2020-03-04 04:10:18,650,0,29978992448634883,56421008,JOJO 我不做人了,,91188408
109,,205.00600,1,25,16777215,1583315198,2020-03-04 03:46:38,650,0,29978992975020039,aee1a024,好的 我不是人,,91188408
110,,1018.49600,1,25,16777215,1583315116,2020-03-04 03:45:16,650,0,29978992976068615,f3b8699a,哈哈哈哈哈哈，我一个上过大学的也看不懂，所以不敢杠,,91188408
111,,1104.18100,1,25,16777215,1583314046,2020-03-04 03:27:26,650,0,29978992978165767,f7c315b2,应该更多,,91188408
112,,1016.74100,1,25,16777215,1583313945,2020-03-04 03:25:45,650,0,29978992979738631,f7c315b2,毒舌啊哈哈哈哈,,91188408
113,,107.03900,1,25,16777215,1583313806,2020-03-04 03:23:26,650,0,29978992982360071,f3b8699a,我不是人,,91188408
114,,1015.41500,5,25,41194,1583314079,2020-03-04 03:27:59,650,0,29978992984981509,c17015f6,真实了,,91188408
115,,1194.65900,1,25,16777215,1583313868,2020-03-04 03:24:28,650,0,29978992988127237,c2c274bd,正常每个国家都有阶层,,91188408
116,,112.52000,1,25,16777215,1583313817,2020-03-04 03:23:37,650,0,29978992989175813,f3b8699a,大家好我不是人,,91188408
117,,867.11400,1,25,16777215,1583313769,2020-03-04 03:22:49,650,0,29978992991797253,f7c315b2,保佑985，今年高考,,91188408
118,,842.91400,1,25,16777215,1583313721,2020-03-04 03:22:01,650,0,29978992992845829,f7c315b2,我要好好学习，在此立下flag,,91188408
119,,741.31900,1,25,16777215,1583313476,2020-03-04 03:17:56,650,0,29978992994418693,cde0449,国企里面不都是公务员，不都是体制,,91188408
120,,468.10000,1,25,16777215,1583312491,2020-03-04 03:01:31,650,0,29978992994418695,fc20cce1,闲的上b站的，怎么可能会穷（除我以为）,,91188408
121,,472.04500,5,25,41194,1583313412,2020-03-04 03:16:52,650,0,29978992995467269,c17015f6,一个月能吃一次,,91188408
122,,665.86900,1,25,16777215,1583313401,2020-03-04 03:16:41,650,0,29978992996515845,cde0449,但是国企福利保障还是可以的,,91188408
123,,408.92600,1,25,16777215,1583311628,2020-03-04 02:47:08,650,0,29978992996515847,be30bbbc,北京就是北京啊，成都感觉一天30就够了,,91188408
124,,506.84200,1,25,16777215,1583313368,2020-03-04 03:16:08,650,0,29978992997040133,f7c315b2,苏州？不是江苏吗，苏州人没感觉差距,,91188408
125,,629.30600,1,25,16777215,1583313364,2020-03-04 03:16:04,650,0,29978992998088709,cde0449,你以为国企工资多好？没进来的都以为多好，进来的都想走,,91188408
126,,513.29800,1,25,16777215,1583313316,2020-03-04 03:15:16,650,0,29978992999137285,f7c315b2,苏州路过,,91188408
127,,73.52700,1,25,16777215,1583310505,2020-03-04 02:28:25,650,0,29978992999661575,f33c3813,你在边缘,,91188408
128,,974.44900,1,25,16777215,1583310020,2020-03-04 02:20:20,650,0,29978993001234439,905b03db,春晚挺好的,,91188408
129,,53.82200,5,25,16707842,1583312836,2020-03-04 03:07:16,650,0,29978993001758725,c17015f6,看了弹幕，原来我不做人了,,91188408
130,,835.86800,1,25,16777215,1583309873,2020-03-04 02:17:53,650,0,29978993002283015,905b03db,我周边都是本科，找工作也不好找,,91188408
131,,464.67900,1,25,16777215,1583311720,2020-03-04 02:48:40,650,0,29978993003331589,be30bbbc,普通人不可能三餐都在外面吃的，三餐都在外面吃的也不缺那点钱了,,91188408
132,,517.04100,1,25,16777215,1583309275,2020-03-04 02:07:55,650,0,29978993003331591,810cdb64,何不食肉糜？？,,91188408
133,,366.55100,1,25,16777215,1583311542,2020-03-04 02:45:42,650,0,29978993004904453,be30bbbc,只敢偶尔超过，一般也就六七块钱一顿,,91188408
134,,207.85800,1,25,16777215,1583309108,2020-03-04 02:05:08,650,0,29978993005428807,56d513a0,儿童老人虽说不赚钱但是也要花钱算进去没问题,,91188408
135,,1154.36000,1,25,16777215,1583311471,2020-03-04 02:44:31,650,0,29978993005953029,bbf3a479,别读地质,,91188408
136,,474.80600,1,25,16777215,1583308033,2020-03-04 01:47:13,650,0,29978993007525895,cf6e94bd,一天30左右,,91188408
137,,59.71100,1,25,16777215,1583306116,2020-03-04 01:15:16,650,0,29978993009098759,7d415f9c,我走了,,91188408
138,,1168.00700,1,25,16777215,1583304274,2020-03-04 00:44:34,650,0,29978993010671623,9080338a,土木。。。。,,91188408
139,,498.56600,1,25,16777215,1583304135,2020-03-04 00:42:15,650,0,29978993011720199,4ed20a0,南京表示一个煎饼果子5、6块，14块钱是中午的餐费，平均一天伙食30元,,91188408
140,,465.68900,1,25,16777215,1583302933,2020-03-04 00:22:13,650,0,29978993013293063,28f29c,贵州人表示真吃不起,,91188408
141,,312.33800,1,25,15138834,1583309041,2020-03-04 02:04:01,650,0,29978993014341637,23e46bf1,又在绘制新航线,,91188408
142,,860.95400,1,25,16777215,1583302715,2020-03-04 00:18:35,650,0,29978993015390215,6bdd8bd0,比穷有意思吗？不努力了？,,91188408
143,,403.10800,1,25,16777215,1583307114,2020-03-04 01:31:54,650,0,29978993015914501,7e9d65e9,上海郊区的郊区毛坯房一个月1000。80平左右。就是离市中心太远了。,,91188408
144,,317.79600,1,25,16777215,1583302106,2020-03-04 00:08:26,650,0,29978993016963079,6bdd8bd0,老阴阳人了,,91188408
145,,251.52600,1,25,16777215,1583304455,2020-03-04 00:47:35,650,0,29978993017487365,1e52de6a,非正态数据用中位数,,91188408
146,,675.65900,1,25,16777215,1583301413,2020-03-03 23:56:53,649,0,29978993020108807,67ce1cda,真实,,91188408
147,,76.54900,1,25,16777215,1583301849,2020-03-04 00:04:09,650,0,29978993026400261,6bdd8bd0,偷换概念玩的6,,91188408
148,,904.68600,1,25,16777215,1583300699,2020-03-03 23:44:59,649,0,29978993029545989,6b0656a8,我国是穷国。。。。,,91188408
149,,509.32000,1,25,16777215,1583300438,2020-03-03 23:40:38,649,0,29978993587388423,6cc9b972,广东湛江哭了，同是军港，大连发展多好,,91188408
150,,205.25400,1,25,16777215,1583299847,2020-03-03 23:30:47,649,0,29978993589485575,2be6b45f,那叫社畜,,91188408
151,,119.68800,1,25,16777215,1583299190,2020-03-03 23:19:50,649,0,29978993592107015,4c6398e6,不能这么算！你这东西要看你是不是劳动力,,91188408
152,,543.85600,1,25,16777215,1583298751,2020-03-03 23:12:31,649,0,29978993594204167,26658f4d,就认识一个,,91188408
153,,922.60000,1,25,16777215,1583298091,2020-03-03 23:01:31,649,0,29978993595777095,687693dd,人只看幸存者,,91188408
154,,271.62500,1,25,16777215,1583300063,2020-03-03 23:34:23,649,0,29978993596301317,6b0656a8,王健林 欠钱。。。。,,91188408
155,,720.34900,1,25,16777215,1583297578,2020-03-03 22:52:58,649,0,29978993598398471,251f2c21,是指鹤岗五环以外,,91188408
156,,836.70000,1,25,16777215,1583297289,2020-03-03 22:48:09,649,0,29978993601019911,e164705a,是我了,,91188408
157,,942.05800,1,25,16777215,1583296657,2020-03-03 22:37:37,649,0,29978993602068487,fdc2231d,没点过外卖,,91188408
158,,717.46800,1,25,16777215,1583291711,2020-03-03 21:15:11,649,0,29978993615700039,87067b5b,实习医生没有钱不管饭，工作了还得院内轮转三年，拿最低工资，还得规培三年，拿基本工资，我特别后悔,,91188408
159,,92.36000,1,25,15138834,1583292202,2020-03-03 21:23:22,649,0,29978993619369989,fe14b9e,说差值被资本家薅走的真的笑死我了,,91188408
160,,1033.52300,1,25,16777215,1583290140,2020-03-03 20:49:00,649,0,29978993625661445,bcd14fa0,哈哈哈哈哈哈哈哈,,91188408
161,,1013.63000,1,25,16777215,1583290120,2020-03-03 20:48:40,649,0,29978993626710021,bcd14fa0,哈哈哈哈哈哈哈哈,,91188408
162,,138.49700,1,25,16777215,1583299209,2020-03-03 23:20:09,649,0,29978993627758595,4c6398e6,14岁？,,91188408
163,,121.33900,1,25,16777215,1583289378,2020-03-03 20:36:18,649,0,29978993627758597,29d84339,？？,,91188408
164,,394.98300,1,25,16777215,1583299046,2020-03-03 23:17:26,649,0,29978993629331459,b621efe6,13平米，远一点,,91188408
165,,1207.26100,1,25,16777215,1583288745,2020-03-03 20:25:45,649,0,29978993629331525,19fd8e95,冲你这个择偶我三连了,,91188408
166,,1110.96000,1,25,16777215,1583298299,2020-03-03 23:04:59,649,0,29978993631428611,687693dd,勉强凑近个161w,,91188408
167,,270.96000,1,25,16777215,1583284900,2020-03-03 19:21:40,649,0,29978993631428613,6376fc02,现在是9.999和0.001,,91188408
168,,1190.75200,1,25,16777215,1583284186,2020-03-03 19:09:46,649,0,29978993633001477,40b19de1,想哭,,91188408
169,,849.38800,1,25,16777215,1583284103,2020-03-03 19:08:23,649,0,29978993634050053,6e593765,盛世？觉得现在是盛世的不是太年轻就是太愚蠢,,91188408
170,,530.00200,1,25,16777215,1583281861,2020-03-03 18:31:01,649,0,29978993635098631,c52d9582,泪目,,91188408
171,,1148.18000,1,25,16777215,1583297469,2020-03-03 22:51:09,649,0,29978993635622915,de305fb9,道桥苟哭晕在厕所,,91188408
172,,478.18800,1,25,16777215,1583297444,2020-03-03 22:50:44,649,0,29978993636671491,c7de7fe5,吃不起,,91188408
173,,874.01800,1,25,16777215,1583281387,2020-03-03 18:23:07,649,0,29978993636671495,3b692faf,我靠,,91188408
174,,471.35000,1,25,16777215,1583283163,2020-03-03 18:52:43,649,0,29978993637720069,3cf1d873,早餐哪可能要那么多14块？4块足够了,,91188408
175,,78.40700,1,25,16777215,1583283146,2020-03-03 18:52:26,649,0,29978993638768645,4f8e4bfd,？？,,91188408
176,,44.73900,1,25,16777215,1583295828,2020-03-03 22:23:48,649,0,29978993639292931,1d5f372f,？？呢？,,91188408
177,,38.19400,1,25,16777215,1583280326,2020-03-03 18:05:26,649,0,29978993642438663,845143cc,有钱人的生活,,91188408
178,,220.19200,1,25,16777215,1583295064,2020-03-03 22:11:04,649,0,29978993642962947,4cb8b91e,？,,91188408
179,,47.62400,1,25,16777215,1583294659,2020-03-03 22:04:19,649,0,29978993644535811,4bb66aea,算呐,,91188408
180,,186.09800,1,25,16777215,1583280887,2020-03-03 18:14:47,649,0,29978993646632965,a4b096b0,哈哈，,,91188408
181,,65.79500,1,25,16777215,1583292573,2020-03-03 21:29:33,649,0,29978993647157251,936886ce,.,,91188408
182,,1163.21200,1,25,16777215,1583280655,2020-03-03 18:10:55,649,0,29978993648730117,276ce498,请不要说幸运，是努力好吗？,,91188408
183,,76.20400,1,25,16777215,1583279809,2020-03-03 17:56:49,649,0,29978993652400133,447ddb96,把知乎上面的内容搬过来有意思吗,,91188408
184,,594.74600,1,25,16777215,1583274134,2020-03-03 16:22:14,649,0,29978994207096839,153eafbc,作为飞行员 庆幸以后年薪百万以外 我一定多多公益,,91188408
185,,500.16700,1,25,16777215,1583271178,2020-03-03 15:32:58,649,0,29978994208669703,cdb1655d,B站孩子多些，不知道赚钱不容易,,91188408
186,,1179.89000,5,25,16707842,1583262517,2020-03-03 13:08:37,649,0,29978994211815431,c684bf15,肚导！,,91188408
187,,442.18000,1,25,16777215,1583277197,2020-03-03 17:13:17,649,0,29978994212864005,9de2d95d,大学生生活成本不能算，等你们毕业了就知道学校食堂多便宜了,,91188408
188,,1017.49000,5,25,16707842,1583262335,2020-03-03 13:05:35,649,0,29978994213912583,c684bf15,理解了,,91188408
189,,692.64000,1,25,16777215,1583274242,2020-03-03 16:24:02,649,0,29978994213912645,153eafbc,我再也不骂拼多多了,,91188408
190,,16.26600,1,25,16777215,1583265959,2020-03-03 14:05:59,649,0,29978994217582597,c9231dc5,      l  ,,91188408
191,,446.46000,1,25,16777215,1583260252,2020-03-03 12:30:52,649,0,29978994219155463,22d3c952,节衣缩食的话一天吃饭30把，去大学吃汤泡饭一天两块钱,,91188408
192,,420.40000,1,25,16777215,1583258937,2020-03-03 12:08:57,649,0,29978994220728327,a905d9cb,看评论就发现生活差距多大了,,91188408
193,,1213.84400,1,25,16777215,1583258200,2020-03-03 11:56:40,649,0,29978994221776903,fd818c3a,谢谢,,91188408
194,,1196.36200,1,25,16777215,1583258182,2020-03-03 11:56:22,649,0,29978994222301191,fd818c3a,bgm,,91188408
